"sample_name","subclass","rmax","x","y"
2404,"L4",0.215124717681195,115.879013,787.6797107
2406,"L5 IT",0.401540123413919,134.430923,794.8357136
2407,"L4",0.208836006153511,129.705089,797.6218449
2408,"Lamp5",0.290157340235616,148.093616,810.2124555
2409,"L4",0.373707779794872,197.755283,832.885862
2411,"L5 PT",0.249278137327439,217.116225,846.7748556
2412,"L5 IT",0.242507526520747,223.810323,849.22376
2413,"L2/3 IT",0.18545301193584,247.76831,866.1697794
2414,"L4",0.403151163497433,260.656413,870.1246867
2415,"L2/3 IT",0.282350562625329,272.101703,880.8731781
2416,"L5 IT",0.309246694070908,272.780777,871.400425
2417,"L2/3 IT",0.388777320574467,319.82903,910.294783
2418,"Pvalb",0.3829062026857,346.000808,919.3956926
2419,"L2/3 IT",0.46774732874254,399.372482,955.3214915
2420,"L6 PT",0.23951358077461,417.109438,965.0961383
2421,"Oligo",0.556750487911233,433.49327,975.7733853
2422,"L6 PT",0.239700830459733,469.490115,993.3850123
2423,"L2/3 IT",0.431571137483737,529.715646,1026.6823663
2424,"L2/3 IT",0.446420912563041,596.682671,1063.9143788
2425,"L2/3 IT",0.289794900779078,620.015602,1081.0143963
2426,"L5 PT",0.178482656317474,635.294371,1087.6573048
2427,"L2/3 IT",0.684530484786256,659.539848,1099.4763675
2428,"L2/3 IT",0.621468153327212,670.473211,1106.2360787
2429,"Lamp5",0.54064086600239,720.480936,1135.4441145
2450,"L5 IT",0.188545563961561,51.550035,741.0619945
2451,"L6 PT",0.177510870312935,63.473971,754.4457175
2452,"L5 IT",0.291005701737402,69.414725,757.773461
2453,"Astro",0.230257442627792,79.603646,756.9060305
2454,"L4",0.47340477019723,87.733552,761.7815606
2455,"Lamp5",0.15834574462,104.110287,776.5081676
2456,"L4",0.338532107162105,129.032027,789.4143035
2457,"L2/3 IT",0.307280284431728,153.014883,800.6181771
2458,"L2/3 IT",0.427850918092502,169.868472,818.3198157
2459,"L2/3 IT",0.437862964040817,217.94452,837.6934259
2460,"L2/3 IT",0.234277800078761,233.093185,849.362329
2461,"Astro",0.241200952389589,239.506359,855.2818862
2463,"Vip",0.307844913009938,279.825389,875.7918612
2464,"L2/3 IT",0.295141441236631,289.953756,879.803959
2465,"Lamp5",0.17482686916,321.121372,898.5913876
2466,"Pvalb",0.254670445939447,384.549869,940.440439
2467,"Meis2",0.19671670347,397.743738,943.657449
2468,"L2/3 IT",0.231027409788462,416.871402,953.8977714
2469,"Lamp5",0.17799709752,419.683201,959.5175717
2470,"Pvalb",0.226760073167465,438.08218,968.0091753
2471,"Sst",0.383777117299389,496.466279,995.9769023
2472,"L2/3 IT",0.535398664390504,521.422423,1016.7313109
2473,"Endo",0.302231527089339,536.596135,1021.2058036
2474,"L2/3 IT",0.30179866197542,579.476092,1046.2907252
2475,"L2/3 IT",0.22855813241778,577.518663,1052.1830531
2476,"L2/3 IT",0.23673339431603,594.468002,1054.1553396
2477,"L6 IT",0.153255933073697,638.859263,1083.8743949
2478,"Lamp5",0.19870976422,649.150904,1090.605728
2479,"L6 IT",0.222361050342942,674.312249,1100.5859981
2480,"L5 NP",0.315580673909208,753.292701,1143.9616512
2504,"L5 IT",0.310249349184729,46.583021,732.4088762
2505,"L4",0.247599895410184,86.527712,753.8507084
2506,"L4",0.233002180316637,93.670617,764.0942285
2507,"L6 IT",0.322018621243804,113.834027,772.2513529
2508,"L5 PT",0.170517997389703,171.467065,804.5501384
2509,"Lamp5",0.302681732272839,187.660033,821.7100037
2510,"L6 IT",0.308776324776116,195.966739,812.326131
2511,"L4",0.258821902772412,196.086591,822.7814521
2512,"L2/3 IT",0.293830364208969,210.188211,827.499997
2513,"L2/3 IT",0.375280836786897,226.326586,841.5600321
2514,"L2/3 IT",0.519984069938735,237.722696,843.8800787
