"","L4","Vip","Lamp5","L5 NP","Sst","L5 IT","Oligo","L6 PT","L6 IT","Sncg","Pvalb","L2/3 IT","Astro","L5 PT","L6b","Endo","Peri","Meis2","Macrophage","CR","VLMC","SMC"
"3127",2.72225973298414,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.96681093978727,-7,-7,-7,-7,-7,-7,-7,-7
"4430",-1.94260333062206,-7,-7,-7,-5.99270964190846,-7,-7,-7,-5.94761442604816,-7,-7,-3.37432635803339,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1897",-7,-7,-7,-7,-7,-5.81996256924302,-7,-7,-2.77813702932314,-7,-7,-3.35583512647469,-5.96969697,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2728",-7,-7,-7,-7,0.583524031693543,-7,-7,-7,-7,-5,-5.17536337606777,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"1066",-7,-7,-4.7227693813173,-7,-7,-7,-7,-5.1909728571,-7,-7,-7,-1.60605700597332,-7,-5.96681093978727,-7,-7,-7,-7,-7,-7,-7,-7
"1260",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,3.22660291417984,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3241",-7,-7,-7,-7,-7,-7,-7,-7,2.97624223268666,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5064",-7,-3.449124193,-5.86871409530192,-7,-7,-7,-7,-7,-7,-7,-7,-0.641970774086783,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5133",-1.4372972755,-7,-7,-7,-7,-3.03953971582493,-7,-7,-5.96681093978727,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"5357",-7,-7,-7,-0.717831968670766,-7,-7,-7,-7,-5.0001062195,-7,-5.574101386,-7,-7,-5.96324090605104,-7,-7,-7,-7,-7,-7,-7,-7
"5778",-7,-0.536343514328561,-7,-7,-7,-7,-5,-7,-5.06268434503071,-5.83616432474825,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"4845",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,4.36392753041871,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2989",-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-5.96969697,0.879524024203413,-7,-5.97681439650526,-7,-7,-7,-7,-7,-7,-7,-7
