"sample_name","x","y","rmax","subclass","broad_class"
3261,13324.0407798484,4662.13812613931,0.143380837637566,"L6 IT","Ex"
3262,9923.02979708499,13690.323809749,0.168394950822101,"L6 IT","Ex"
3263,8077.4639513116,8517.13991039627,0.245572560892909,"Oligo","Glia"
3264,7706.13145638662,12261.8520749066,0.337178636613285,"L6 PT","Ex"
3265,14593.8247860221,6967.33383750568,0.160298902548522,"L5 IT","Ex"
3266,13804.744310497,3246.546140614,0.169557004362694,"L6 IT","Ex"
3268,8558.30180069744,13920.5524973501,0.400055225545227,"L5 PT","Ex"
3270,6324.74342884598,12239.6418016166,0.213091527571246,"Lamp5","Inh"
3271,12046.9989740691,10696.5006796907,0.242231432286195,"L5 PT","Ex"
3272,11711.7869481888,15056.1360348127,0.282769674653489,"L2/3 IT","Ex"
3273,7679.05683649749,4843.86850217034,0.179291564479969,"L6 PT","Ex"
3274,5431.34598094991,13805.4016031368,0.17297446552137,"L5 PT","Ex"
3276,11086.7802126117,9687.99033585746,0.329706271227263,"L5 IT","Ex"
3277,13645.1874596725,4777.2624389158,0.167978449921495,"L5 PT","Ex"
3279,9024.23671548231,2926.51182467321,0.168721927172998,"L6 IT","Ex"
3280,4476.55758575509,15356.4957546456,0.197724394815711,"L6 IT","Ex"
3281,6365.94296456279,14800.1543794337,0.189202287275777,"L2/3 IT","Ex"
3283,8691.61868884945,17727.3263601165,0.219063658807616,"L4","Ex"
3285,10410.9674465043,14145.4184668249,0.182241663244782,"Pvalb","Inh"
3286,7171.90063339895,10850.6250159226,0.166981870646706,"L2/3 IT","Ex"
3287,16905.3437837543,8547.46833324727,0.175695902099295,"L2/3 IT","Ex"
3288,11509.9091988221,7759.41191733883,0.16778023834933,"Sst","Inh"
3289,9141.69309074048,12450.5351682418,0.191905053950884,"Sst","Inh"
3290,3269.42363466837,14862.4559255877,0.161509256292924,"L5 PT","Ex"
3291,5994.98977692459,18031.8247054227,0.221867498481546,"L5 PT","Ex"
3292,10807.5858670943,7381.23165468447,0.167776077725283,"L5 PT","Ex"
3293,11931.7203734157,8376.55730711553,0.197256819190501,"L5 PT","Ex"
3294,10191.8883933313,15809.6320252782,0.166587476033946,"L4","Ex"
3296,575.948071208598,14366.8064541922,0.167747814958907,"L6b","Ex"
3297,11137.7225302323,3764.23333637276,0.265944505708277,"L6b","Ex"
3298,7455.20435892461,18931.3267538643,0.168391111417071,"L6 IT","Ex"
3299,8777.88893945538,7077.36679855427,0.249664883463135,"L6b","Ex"
3300,7130.3297618658,14025.3960083674,0.222175651032751,"L6 IT","Ex"
3301,6502.01825647696,11971.8530733716,0.181726280623655,"L6 PT","Ex"
3302,8241.79204164977,14613.3272743947,0.232290283244925,"L5 NP","Ex"
3303,5870.79327122278,18490.0030607419,0.270336904114706,"L6 PT","Ex"
3305,7742.82433919187,12643.2957680509,0.206814986671745,"L5 NP","Ex"
3306,7044.26924044668,11791.3929148813,0.171426157294086,"L6 IT","Ex"
3307,7002.68534016048,12688.1738512138,0.194097927602761,"L6 PT","Ex"
3308,15659.7662373737,10203.3464957725,0.175578755903204,"L2/3 IT","Ex"
3310,3430.26184527843,14799.5718316492,0.17130603148091,"Vip","Inh"
3312,16778.0210263872,9454.65746305163,0.170449193366075,"L2/3 IT","Ex"
3313,10118.0296976145,14949.4047968158,0.180991135763822,"L4","Ex"
3314,12605.3612498013,11017.1972844882,0.176471317660285,"L4","Ex"
3315,10995.8107053859,12650.2320166472,0.167131009741124,"L5 PT","Ex"
3316,8997.50762936601,14258.0842909164,0.285066894610184,"L5 PT","Ex"
3317,4778.53147615446,16369.1286893475,0.218444166923182,"L6 PT","Ex"
3318,12004.7549779585,6607.01160519297,0.172620183496037,"L6 IT","Ex"
3319,8278.89467936778,10084.2436912769,0.230311114392589,"L6 PT","Ex"
3320,12684.4171162696,13512.0778645473,0.169467901470317,"L2/3 IT","Ex"
3321,11024.1438350069,7003.63702751475,0.211004127963288,"L6 PT","Ex"
3322,7165.70233285989,7097.48289334632,0.226125277330288,"Endo","Endo"
3323,16999.3516599506,9985.09525907404,0.164574370761955,"L2/3 IT","Ex"
3324,8702.30615978298,15626.3552765679,0.168525609637468,"L5 PT","Ex"
3325,10371.1770349964,6074.38287216366,0.173279450486964,"L5 PT","Ex"
3326,8149.88094858718,6012.30985209615,0.209044922581383,"Sst","Inh"
3330,17898.7679375525,8887.45531629826,0.173287021642171,"L2/3 IT","Ex"
3331,13997.3723449779,6403.22980617055,0.297464905106924,"L5 PT","Ex"
3332,14286.4637638128,3054.73200387854,0.183527726274803,"Peri","Endo"
3333,7849.11716237335,12633.1730421847,0.240051965671454,"L6 PT","Ex"
3334,8789.84203447052,7413.13499104459,0.278654043305312,"Pvalb","Inh"
3335,7509.25742346298,13238.1623219239,0.171023806885731,"Pvalb","Inh"
3337,8776.83861630748,2712.01105146936,0.188328091144795,"L5 NP","Ex"
3338,15183.582292301,10998.1206073415,0.242566098132498,"Pvalb","Inh"
3339,10891.7513098013,16415.1659217361,0.233136469640002,"L2/3 IT","Ex"
3341,18237.8270668941,6048.92034840473,0.208198541433698,"L2/3 IT","Ex"
3342,13254.4607784266,13071.8645612244,0.168011729726339,"L6 IT","Ex"
3343,8603.11680349184,8987.28974483474,0.362429483326613,"L6 PT","Ex"
3345,15908.0762514419,9136.88962281149,0.170360027508553,"L2/3 IT","Ex"
3346,8065.07501856774,19980.0708207452,0.179142856574599,"L2/3 IT","Ex"
3347,15632.5555876999,8969.40003997135,0.285196394433966,"L2/3 IT","Ex"
3349,11174.8657527803,10070.6270160411,0.208389954425583,"Pvalb","Inh"
3350,2202.14420070521,12722.9771542797,0.182845460946588,"L6b","Ex"
3351,1669.23073780148,13915.5889286987,0.172561288515786,"L5 PT","Ex"
3354,5550.85636062522,13793.8606410054,0.175671219638641,"L6 PT","Ex"
3355,9495.95993203078,8387.2005877834,0.167814079228626,"Vip","Inh"
3356,10345.3165769265,4761.67087751979,0.422035583321961,"L6b","Ex"
3357,14162.7042546633,6106.20100310162,0.175164372743717,"Pvalb","Inh"
3360,16837.7272625471,5068.20464871997,0.168194987110166,"L5 PT","Ex"
3362,9008.51084441171,2333.72854654434,0.167018615014955,"Pvalb","Inh"
3364,16700.0852978409,10171.500383866,0.188582151600578,"L2/3 IT","Ex"
3365,9863.6010246253,7530.16591470183,0.299113253059168,"Pvalb","Inh"
3366,4226.22317596486,14705.0544325604,0.174701403131826,"L6 PT","Ex"
3368,17857.3182499343,5966.59657853411,0.170583218670225,"L6 IT","Ex"
3369,6738.26292219366,13447.2134858209,0.213393001878095,"L6 IT","Ex"
3371,10336.6792107051,12503.1790131731,0.379413653903944,"L5 IT","Ex"
3372,12212.0843978789,14969.6850609645,0.169530625881851,"L5 PT","Ex"
3375,11265.1806322277,15271.1104960644,0.254351738867479,"L2/3 IT","Ex"
3376,12235.52009581,9793.98032394503,0.171025230478511,"L2/3 IT","Ex"
3377,16600.6018346572,11072.3192398938,0.139343854971482,"L2/3 IT","Ex"
3378,7275.81611673446,10450.7506013855,0.26330293248212,"L6 PT","Ex"
3381,9978.57447552159,5894.32605402606,0.180868165177473,"L6 PT","Ex"
3382,4428.19169621628,14186.0573254657,0.193971756678484,"L6 PT","Ex"
3383,6183.64588154675,15498.8692872223,0.199106121195026,"Sst","Inh"
3385,16399.5188766004,8967.7317690568,0.189165387403842,"L2/3 IT","Ex"
3386,13302.4500978747,12624.9080886479,0.166817438974841,"Sst","Inh"
3387,18364.4981683188,7388.92679880493,0.248153067416744,"L2/3 IT","Ex"
3390,8680.4588505952,7530.22362736683,0.19371046175107,"L6b","Ex"
3391,5899.3045414674,14733.2278718988,0.198069097969691,"L6 PT","Ex"
3392,8868.03206180648,9638.75151638061,0.164689836350349,"Lamp5","Inh"
3393,7720.96967056752,19246.337097345,0.177447768068177,"L6 IT","Ex"
3394,7095.71929572498,15369.3455894316,0.12674385823018,"L5 IT","Ex"
3396,10984.7261332304,17483.811709508,0.273063216379335,"L2/3 IT","Ex"
3397,6356.15488531606,5300.70474112847,0.168976992617385,"Pvalb","Inh"
3398,5286.24939680206,15691.5871941486,0.175921893559455,"Pvalb","Inh"
3400,12031.1326017676,9753.76029471735,0.211749781697393,"L5 PT","Ex"
3401,6805.32897937242,12442.5222136072,0.306898607148896,"L6 PT","Ex"
3402,15271.7564950829,2932.74085160107,0.191182596561487,"L5 NP","Ex"
3403,7212.84616255053,16121.609196909,0.275766386058489,"L5 IT","Ex"
3404,6834.33859796817,11749.0153454722,0.170836175899952,"L5 PT","Ex"
3406,11264.3770610816,12267.1554741006,0.169499414890048,"Pvalb","Inh"
3408,15933.1573137842,9887.25139108574,0.203777735776851,"Vip","Inh"
3414,3829.3889175365,15349.5938019166,0.152922719255498,"Pvalb","Inh"
3415,7283.69508863392,11253.0474609971,0.189471286992705,"L6 PT","Ex"
3416,8437.40393865622,3717.97313364301,0.168193580140561,"L2/3 IT","Ex"
3417,11465.4812000947,14919.9117234037,0.312541769158876,"L2/3 IT","Ex"
3419,8960.97409436471,8782.26161921708,0.207910924327515,"L6 PT","Ex"
3426,9394.75965651706,11075.9741388551,0.152044458947238,"L6 IT","Ex"
3427,9446.5714806369,16407.9394679138,0.170114109120846,"L5 PT","Ex"
3430,7977.1627354921,13067.6376847489,0.187651581354958,"Oligo","Glia"
3431,10709.6188579782,4540.75286555766,0.366487323096836,"Oligo","Glia"
3432,8965.78785932871,18617.8638593526,0.179582211297927,"L2/3 IT","Ex"
3433,7165.48691929212,19005.5845979551,0.167344536847466,"L6 PT","Ex"
3434,10799.3465165721,5795.41670408639,0.191418055047436,"L6 PT","Ex"
3436,15141.7390263188,11061.5725140561,0.223017696427196,"L2/3 IT","Ex"
3440,18025.9495563417,6987.53619613338,0.273312843475451,"L2/3 IT","Ex"
3442,17378.365099336,6340.63690515118,0.335660051018586,"Oligo","Glia"
3445,5908.81285588248,12925.8673736691,0.167847308349981,"L6 PT","Ex"
3446,14878.7834746176,6432.49204471688,0.167190847802381,"L6 IT","Ex"
3447,4280.0871916179,14485.7673289717,0.169473202280629,"L5 PT","Ex"
3448,16773.5961333561,3982.46003776268,0.17168129072116,"L4","Ex"
3449,6406.43150581009,14186.3337191219,0.186288914006198,"L6 IT","Ex"
3450,12065.4020688531,6725.08287323188,0.412026032765524,"Pvalb","Inh"
3452,5447.98602494964,12697.1354614576,0.17542202707322,"L5 PT","Ex"
3453,14078.4971606694,7223.44631531447,0.264890844114706,"L5 PT","Ex"
3455,11161.6031760567,7653.3023872818,0.165674431726429,"L4","Ex"
3456,15330.0264796155,8885.25002602126,0.16811745033312,"L5 PT","Ex"
3461,11845.7401621176,6790.27840449945,0.17165626821174,"L2/3 IT","Ex"
3463,12474.7980832207,9173.25619521046,0.286195012155534,"L5 PT","Ex"
3464,15479.5611912131,11468.477001024,0.169042708918215,"L6 IT","Ex"
3465,5429.78506338089,13357.8503829932,0.17905307395953,"L6 IT","Ex"
3466,9978.16942142481,13156.8588013239,0.183507449229208,"L5 IT","Ex"
3467,8014.69930332717,13512.9457636382,0.169954743507806,"L5 PT","Ex"
3470,2171.44664426736,13885.0238962607,0.328917688589721,"L6b","Ex"
3472,7867.17906573888,11175.6251711361,0.175147530342802,"L6 IT","Ex"
3473,7446.45988264303,14718.9344110456,0.360331986212766,"L5 IT","Ex"
3477,8501.97155443529,21241.8997353105,0.171864216441845,"Vip","Inh"
3478,10958.132667597,6719.51370976597,0.181312882118156,"L6 IT","Ex"
3480,13039.6366325083,12145.4924129731,0.164678500301134,"L5 PT","Ex"
3483,9786.04966852071,3504.30845388499,0.196310293010348,"Lamp5","Inh"
3485,16252.2758115339,9298.61348963088,0.173734146896449,"L2/3 IT","Ex"
3486,55.8546317702756,14751.6353466482,0.173319643396306,"L4","Ex"
3487,11462.4086662128,14510.3897835471,0.173772638388682,"L2/3 IT","Ex"
3488,16010.5350507217,7710.03132959547,0.17950214349368,"L2/3 IT","Ex"
3492,4105.86611557627,15399.022249066,0.18603875964572,"L6 IT","Ex"
3493,12486.4614484315,3673.27841760411,0.253204917493336,"L5 PT","Ex"
3496,17393.0115660372,7145.41173864369,0.205263156675029,"L2/3 IT","Ex"
3497,6617.02161341804,13105.6295330884,0.209955154685126,"L6 IT","Ex"
3498,12628.8031340295,13324.2020489812,0.183681211383738,"L4","Ex"
3500,10762.7654268584,14180.4232470277,0.184311396536332,"L4","Ex"
3501,10268.8282456357,15876.6742370755,0.169218858594485,"L2/3 IT","Ex"
3502,10946.8484151321,18199.922438627,0.173234499636119,"L2/3 IT","Ex"
3503,14278.3839690558,4952.74053642311,0.168398142822881,"L2/3 IT","Ex"
3504,8337.78793069022,20330.1959616851,0.202142608204645,"L2/3 IT","Ex"
3505,14428.2876768118,10535.6448328799,0.316970157931452,"L2/3 IT","Ex"
3506,16749.6211910475,5646.02206413112,0.162336306803201,"L2/3 IT","Ex"
3507,13194.5302637167,2153.6694949975,0.169023399447331,"L6 IT","Ex"
3508,8098.64219337176,15946.8676446272,0.180948984074934,"L5 PT","Ex"
3513,4241.31747610471,16704.7570794881,0.233992716889422,"L6 PT","Ex"
3514,12915.9742584382,6400.70379073207,0.350838536156888,"L5 PT","Ex"
3515,16196.3746477117,6133.90726185979,0.195734089801513,"L4","Ex"
3516,11046.2248335684,985.671890099145,0.388650029780333,"Oligo","Glia"
3517,8366.14738639711,3217.14639212093,0.243952663902268,"L5 PT","Ex"
3518,10938.9282080449,5620.988269948,0.152963591005263,"L5 PT","Ex"
3519,8759.86116295787,15001.6860908765,0.221886770509371,"L5 PT","Ex"
3520,13337.8445288937,4556.29318916984,0.16753104687042,"L5 NP","Ex"
3521,6712.01537056217,15595.578366143,0.362732970535677,"L5 NP","Ex"
3522,14748.2763718246,2401.82480444878,0.20824112617766,"L5 PT","Ex"
3524,13842.425421389,4477.16620279776,0.17490586558441,"L5 NP","Ex"
3525,10066.369171858,11990.1673502261,0.32207159465299,"L5 IT","Ex"
3526,6625.85437410385,14687.9340914267,0.209351488469957,"L6 PT","Ex"
3527,10630.1396201556,8249.95203088743,0.21553320013515,"L6 IT","Ex"
3528,9910.73050233024,7062.85709655272,0.286068331831737,"L6 PT","Ex"
3529,12779.0070645999,3105.41129965677,0.281464613086839,"L6 PT","Ex"
3531,15906.1902543022,7237.48215440878,0.210378122231525,"L5 IT","Ex"
3533,16212.9969241475,6713.95223814323,0.211906790280673,"L4","Ex"
3534,14506.4302074712,12474.2567971608,0.167993203119126,"L5 PT","Ex"
3535,10929.1389974199,4107.24717168138,0.180711342342355,"L6b","Ex"
3536,5998.45510101962,14668.1692596463,0.168024227239571,"L5 NP","Ex"
3537,6289.05828360723,16494.0971715334,0.386496432172812,"L5 NP","Ex"
3538,12707.5134862766,3567.06053679723,0.350597202092639,"Pvalb","Inh"
3539,15511.2837629652,10048.8318498583,0.172317152712235,"L5 PT","Ex"
3542,4666.06205215839,13377.9203192086,0.319137788714035,"L6b","Ex"
3544,7977.28550020537,5002.34420845402,0.0846448619769114,"VLMC","Glia"
3546,8671.49327179936,13046.7867049244,0.166845268776887,"L6 IT","Ex"
3547,11339.1589000717,5273.02043858358,0.195965521760922,"L6 IT","Ex"
3548,5987.98066838793,4339.70872692346,0.171440490623682,"L5 PT","Ex"
3550,10163.1304777306,12103.4034608173,0.2144014204388,"L5 IT","Ex"
3551,16424.1478790071,8181.74508217839,0.35829474926538,"Vip","Inh"
3553,7977.13917024681,3946.22822995782,0.159297224316197,"Sst","Inh"
3554,7733.41727040047,15514.3022517675,0.163242925312927,"Pvalb","Inh"
3557,7231.09115213128,9493.291336686,0.2395197618167,"L6b","Ex"
3559,11462.2420414682,8522.84160719784,0.358653154580275,"L5 IT","Ex"
3561,8872.25314546275,4227.67139737142,0.144925842316739,"L6 IT","Ex"
3562,16624.6420835887,9069.90268082233,0.167696140051422,"L6 IT","Ex"
3563,3898.69814353145,14792.6375928344,0.181622758043431,"L6 PT","Ex"
3564,522.522667612999,14694.4244256678,0.176465415235822,"Pvalb","Inh"
3565,16082.9072056253,4295.1722765355,0.166679850823035,"Endo","Endo"
3568,14408.240373182,2163.14654089149,0.214680473637277,"L6 IT","Ex"
3570,15956.7475423125,7122.31401461028,0.199392602537124,"L4","Ex"
3571,9653.40191348651,10366.0701089626,0.169910734346851,"L5 PT","Ex"
3574,17153.5648182351,6094.04154606193,0.175410925734133,"L2/3 IT","Ex"
3575,2397.31395162228,14689.4958050295,0.281806884668308,"Oligo","Glia"
3576,8722.76757255286,15508.5921757514,0.102405475858066,"L4","Ex"
3577,15460.4697551134,3824.95188587653,0.167415179922969,"L2/3 IT","Ex"
3578,10344.5829529873,19033.7610911183,0.313892722692808,"L2/3 IT","Ex"
3579,14873.9447741341,8645.29721951215,0.170098675178598,"L5 PT","Ex"
3580,15963.6388937482,6423.48673836442,0.185428416232532,"L4","Ex"
3582,7094.04100718528,4888.93042225564,0.158620771921543,"L2/3 IT","Ex"
3585,11148.182879929,16793.9942697281,0.115721315486257,"L2/3 IT","Ex"
3587,7042.69190992721,12383.3739689003,0.314712829181433,"L6 PT","Ex"
3590,13171.8178061338,8675.8948480546,0.158512994093256,"L4","Ex"
3591,7821.15306108734,18791.6691634467,0.1690200078651,"L4","Ex"
3593,5971.35570585382,12531.2987910628,0.168214161221617,"Sst","Inh"
3594,16111.4754505243,4704.67825816443,0.111853710883169,"L2/3 IT","Ex"
3596,7110.33659958373,13056.8874767428,0.154684741384618,"L6 IT","Ex"
3597,13605.6527250683,9310.4514244365,0.184871011622243,"L5 PT","Ex"
3599,1745.37925880706,14449.6422948816,0.182315026312467,"L6 PT","Ex"
3600,10100.8855020539,17025.123758019,0.168299720488973,"L6 IT","Ex"
3601,6873.35861902874,18439.4178162119,0.201919646069109,"L5 IT","Ex"
3602,5075.21135153376,16896.95040999,0.336211782633739,"L6 PT","Ex"
3603,11832.2317947132,6657.31403417822,0.314469569304494,"Pvalb","Inh"
3606,8256.04454760683,20419.7894051011,0.179237096654059,"L2/3 IT","Ex"
3607,9644.41470185304,19175.192761476,0.17612664607966,"L2/3 IT","Ex"
3609,10392.0250850923,7362.32020623537,0.128070340347202,"L2/3 IT","Ex"
3610,11689.2220742267,11476.7033677796,0.285551590373217,"Pvalb","Inh"
3613,6064.99844590053,15206.2969647847,0.170058680001095,"L5 PT","Ex"
3614,891.529194516407,14764.1805981644,0.171845781633053,"L5 PT","Ex"
3615,11440.6938047889,2050.70511761963,0.168093070500275,"L5 PT","Ex"
3618,14782.0854498232,2263.46013584588,0.169286549976853,"L2/3 IT","Ex"
3620,16009.2878405754,8999.46538341907,0.362882037259121,"Oligo","Glia"
3622,13609.3099536629,14236.0857394671,0.167705759620399,"L6 IT","Ex"
3623,1327.1331318795,14849.4623580291,0.178140608842674,"L5 PT","Ex"
3624,7327.06068629417,16099.2320657875,0.382132352331124,"L5 PT","Ex"
3625,18100.109024846,7044.7577703602,0.212743004824934,"L2/3 IT","Ex"
3626,6614.77625704999,11376.7483235207,0.167892221901596,"L2/3 IT","Ex"
3627,15816.2860908894,5175.93275249046,0.169027322870929,"L5 IT","Ex"
3628,10687.6404913387,18417.1457614317,0.172857653705314,"L2/3 IT","Ex"
3630,6484.21286444155,17397.8263373504,0.330885910979848,"L5 PT","Ex"
3633,16732.8683929075,9372.98471506117,0.171683178815259,"L2/3 IT","Ex"
3634,13327.525166772,2478.72837124247,0.151554593759663,"L6 PT","Ex"
3638,15390.2993843856,9452.27006319445,0.181160167784024,"L2/3 IT","Ex"
3642,11964.2323164579,16819.0135868478,0.198529739325936,"L2/3 IT","Ex"
3647,11160.3402916786,5302.04597840996,0.18820051742291,"L6 IT","Ex"
3648,508.676380489749,15335.6910244533,0.146702049517802,"Pvalb","Inh"
3649,14727.8405153213,6134.06123881355,0.166983513597702,"L6 IT","Ex"
3651,6458.72789864412,17574.0482883349,0.198058173036997,"L5 PT","Ex"
3652,6830.87293717059,5696.92752242655,0.169763604287371,"L2/3 IT","Ex"
3653,18157.4110846216,7102.93979296206,0.146828092324186,"L5 IT","Ex"
3654,15978.0854781161,5170.47426325259,0.117292034506239,"Pvalb","Inh"
3655,11019.4947283186,13929.4095304028,0.184552013084193,"L4","Ex"
3656,13947.0792766454,8743.45334010105,0.168019715213327,"L5 PT","Ex"
3660,15481.6911296458,6651.78141846324,0.177004512287814,"L4","Ex"
3661,5322.55074314138,13038.0055777824,0.172673720953074,"L5 PT","Ex"
3662,15274.1540582262,2575.93783433825,0.189164515946625,"L5 IT","Ex"
3664,12191.2220708291,7490.42993057219,0.200363726231196,"L5 IT","Ex"
3665,2362.73538460839,12707.7383005432,0.23624903825582,"L6b","Ex"
3666,13345.5452476683,13391.890532564,0.187397530182717,"L2/3 IT","Ex"
3670,4233.46515432062,17039.0382753742,0.172448585268783,"L6 PT","Ex"
3672,9776.47239355274,12570.4178406369,0.267759800269816,"L5 PT","Ex"
3674,10599.3508652588,16579.8257989101,0.204598055443993,"L2/3 IT","Ex"
3677,15422.5526855029,3390.21247907888,0.222793996379543,"L5 IT","Ex"
3678,12241.3365564161,3558.61744928217,0.343246356490908,"L6 IT","Ex"
3679,9166.24011444212,16705.0459625861,0.150357718060454,"L4","Ex"
3680,13673.8758673737,2027.99253295595,0.163012066115815,"L2/3 IT","Ex"
3681,10939.0915013868,5459.69236723086,0.171489108104332,"L5 PT","Ex"
3683,16459.2476148377,11472.4531192812,0.258924585834064,"L2/3 IT","Ex"
3685,17372.3230903865,6610.77055227795,0.308639218599846,"Vip","Inh"
3686,12193.029482757,11723.6635996101,0.171077681432893,"L5 PT","Ex"
3688,17244.2375966252,7008.18961657369,0.224597626101758,"L2/3 IT","Ex"
3690,9249.18879788335,16823.5325693926,0.171531718603894,"L2/3 IT","Ex"
3691,16366.02769845,10813.0579702305,0.176936391164941,"L2/3 IT","Ex"
3692,8202.63234649754,19153.0696025772,0.172597397022721,"L2/3 IT","Ex"
3693,17231.7300422745,5158.34748145264,0.200567754481968,"L2/3 IT","Ex"
3694,15113.2053541615,6478.31928006656,0.169599186033654,"L5 PT","Ex"
3695,10433.699046917,11771.3240523641,0.368995480281098,"L5 PT","Ex"
3696,10620.3803058603,7281.34847526936,0.175350314106088,"L6 PT","Ex"
3697,8353.48161693059,18597.6137539511,0.209656142587914,"L4","Ex"
3698,6767.58079240641,4705.64106710568,0.173812414193158,"L5 PT","Ex"
3701,13056.1973739037,11676.5958346271,0.213431890587255,"Sst","Inh"
3702,17000.5925229771,8079.11695454718,0.171554452175061,"L6 IT","Ex"
3703,10648.7329875407,6873.51450362724,0.186398440583093,"L6 PT","Ex"
3705,8692.87396723775,21158.8180672977,0.20256672832943,"L2/3 IT","Ex"
3706,14507.4170078985,12132.302050338,0.177356570483792,"L2/3 IT","Ex"
3707,15347.6175270753,12851.5513795632,0.206205934650848,"L2/3 IT","Ex"
3710,6396.84321791983,5596.98412951217,0.110649622321558,"Vip","Inh"
3711,15590.1373643124,3826.22041101788,0.244525760346568,"Vip","Inh"
3712,15724.1446002484,4605.5953861487,0.131337403602783,"L2/3 IT","Ex"
3715,10707.4318444596,3569.52604838026,0.178438763667322,"Oligo","Glia"
3716,9504.75825201689,16103.7041227214,0.244034111494026,"L4","Ex"
3717,2390.91822288193,12440.3076419834,0.340396923900632,"Oligo","Glia"
3718,6422.68384859135,5383.22224436627,0.167741716090095,"L2/3 IT","Ex"
3719,10416.825090001,13028.5625288688,0.169127656836702,"Pvalb","Inh"
3720,4254.18076092278,15366.9088497997,0.174256632268509,"L6 IT","Ex"
