"","L4","Vip","Lamp5","L5 NP","Sst","L5 IT","Oligo","L6 PT","L6 IT","Sncg","Pvalb","L2/3 IT","Astro","L5 PT","L6b","Endo","Peri","Meis2","Macrophage","CR","VLMC","SMC"
"87",0.759432432626638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",0.135884694597328,0,0,0,0,0,0,0,0,0,0,0.619185929862691,0,0,0,0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0,0,0.169653432178504,0,0,0.568774187269791,0,0,0,0,0,0,0,0,0,0
"90",0,0,0,0,0,0,0.179934394230921,0.221984815620441,0,0,0,0,0,0.19521820152021,0.202607536425,0,0,0,0,0,0,0
"91",0,0,0,0,0.487838367022549,0,0,0,0,0,0.39826639198009,0,0,0,0,0,0,0,0,0,0,0
"92",0.363151249977446,0,0,0,0,0,0,0,0,0,0,0.388656300059255,0,0,0,0,0,0,0,0,0,0
"93",0.337830049477446,0,0,0,0,0,0,0,0,0,0,0.391833342285838,0,0,0,0,0,0,0,0,0,0
"94",0.754128541984889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",0,0,0,0,0,0,0,0,0,0,0,0.750328965774241,0,0,0,0,0,0,0,0,0,0
"96",0.351112014056078,0,0,0,0,0,0,0,0,0,0,0.188335640227446,0,0,0,0.158406470029573,0,0,0,0,0,0
"97",0,0,0,0,0,0,0,0.589053221579824,0.164788521563461,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",0,0,0,0,0,0,0,0,0,0,0,0.560874138593035,0.156886112798111,0,0,0,0,0,0,0,0,0
"99",0.512514103811944,0,0,0,0,0.15344892563956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",0.151312620502911,0,0,0,0,0,0,0,0,0,0,0.561979438786253,0,0,0,0,0,0,0,0,0,0
"101",0,0,0,0,0.918200116310371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",0,0,0,0,0,0,0,0,0,0,0,0,0,0.88456272227744,0,0,0,0,0,0,0,0
"103",0,0,0,0,0,0.632946052550297,0,0,0.15477981974833,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",0,0,0,0,0.232465339413341,0.598278290823819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",0.370339826239946,0,0,0,0,0.220216327221711,0,0,0,0,0,0,0.170812193273907,0,0,0,0,0,0,0,0,0
"106",0.642386077167922,0,0,0,0,0,0,0,0,0,0,0.154686464834451,0,0,0,0,0,0,0,0,0,0
"107",0,0,0,0,0,0,0,0,0.184221686387043,0,0,0.547887048870974,0,0,0,0,0,0,0,0,0,0
"108",0.635966778826257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130540739242298,0,0,0
"109",0,0,0,0,0.829542750615896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110",0,0,0,0,0,0.741773173661625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",0,0,0.137896049977643,0,0,0.597609108853019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",0,0.208846166245467,0,0,0.585339856906916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",0,0,0.885389986058813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",0,0,0,0,0,0,0,0,0,0,0,0.791930797585208,0,0,0,0,0,0,0,0,0,0
"115",0,0,0,0,0,0,0,0.223222354815332,0,0,0,0,0,0,0.572032215527098,0,0,0,0,0,0,0
"116",0,0,0,0,0.201466781222461,0,0,0.371706927277832,0,0,0,0,0,0,0.215409723925765,0,0,0,0,0,0,0
"117",0,0,0,0,0,0.833833972651592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",0,0,0,0,0,0,0,0.742927906568536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",0.414216464902162,0.218246091416765,0,0,0,0.2451075374125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",0,0,0,0,0,0,0,0,0.162503185025529,0,0,0,0,0.563429329664854,0,0,0,0,0,0,0,0
"122",0,0,0,0,0,0,0,0,0.238510833098737,0,0,0,0,0.584583861998313,0,0,0,0,0,0,0,0
"123",0.881217527681373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",0,0,0,0,0,0,0,0,0,0,0,0.770871388120683,0,0,0,0,0,0,0,0,0,0
"125",0,0,0.182532799380385,0,0,0,0,0.450161796730561,0,0,0,0,0,0,0.2232405136875,0,0,0,0,0,0,0
"126",0,0,0,0,0,0.902582926538193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",0,0,0,0.189178502196504,0,0,0,0.371639694981358,0,0,0,0,0,0.155802600881444,0,0,0,0,0,0,0,0
"128",0.587382505845414,0,0,0,0,0,0,0,0,0,0.183787874646606,0,0,0,0,0,0,0,0,0,0,0
"129",0,0,0,0,0,0,0,0,0,0,0,0.726653348599197,0,0,0,0,0,0,0,0,0,0
"130",0,0,0,0,0.155714095989386,0,0,0,0,0,0,0.543964964335139,0,0,0,0,0,0,0,0,0,0
"131",0.373402102793193,0,0,0,0,0,0,0,0,0,0,0.379847075267511,0,0,0,0,0,0,0,0,0,0
"132",0.370346354917904,0.174091947344382,0,0,0,0,0,0,0,0,0,0.154686464834451,0,0,0,0,0,0,0,0,0,0
"133",0,0,0,0,0,0,0,0,0.751808050565078,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",0.489060024024797,0.159681987027422,0,0,0,0,0,0,0,0,0,0.188335640227446,0,0,0,0,0,0,0,0,0,0
"135",0.578529542294412,0,0,0,0,0,0,0,0,0,0,0.226160717306616,0,0,0,0,0,0,0,0,0,0
"136",0,0,0,0,0,0,0,0,0.173279017447282,0,0,0.56188873592858,0,0,0,0,0,0,0,0,0,0
"137",0.715805638145503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",0,0,0,0,0,0.819458315552982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",0,0,0,0,0,0,0,0,0,0,0,0.760439930162051,0,0,0,0,0,0,0,0,0,0
"140",0,0,0,0,0,0,0,0,0.184576617121936,0,0,0,0,0.603710949930211,0,0,0,0,0,0,0,0
"141",0,0,0,0,0.145815504699271,0,0,0,0,0,0,0.542486368813132,0,0,0,0,0,0,0,0,0,0
"142",0,0,0,0,0,0,0,0,0.136656407505457,0,0,0.585204803967663,0,0,0,0,0,0,0,0,0,0
"143",0.842004195150924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
