"sample_name","subclass","rmax","x","y"
56,"L5 PT",0.613344218970738,15982.5983300908,9272.01827496733
58,"L6 IT",0.813360766249714,9898.42765811122,5664.79221457083
59,"Sst",0.714231899999266,13105.1947239976,12919.0979557826
60,"L6b",0.342185637799794,11749.797892211,5782.04171621197
61,"Pvalb",0.73786713670535,16269.3614786705,12987.3644209321
62,"Sst",0.810922293751814,13836.9786030055,12283.6783242774
63,"L6 IT",0.968481764804947,8917.98182205257,4612.2194804373
64,"L2/3 IT",0.77265320717614,11025.0948118128,14398.8626870499
66,"Pvalb",0.729645228452628,10695.5312312968,10648.45738839
67,"L5 IT",0.403919449178487,4688.90844449359,14409.3445454569
68,"L4",0.610196786532915,16317.614663682,17795.9868960436
69,"Sst",0.532284067890928,2312.38487476565,6921.12392066004
70,"L5 PT",0.837714131567895,12365.7152653026,9476.95468507774
71,"L4",0.747182340550156,8801.92565650151,15021.9735115626
72,"L6 IT",0.435279343124771,16644.769625201,6640.10337756505
73,"L2/3 IT",0.77055824161518,11982.9004001616,17011.7157923232
74,"L2/3 IT",0.856933859973071,9141.25119726733,16693.9753045438
75,"L6 IT",0.341136049832993,1937.76181676301,5241.50908980802
76,"L5 PT",0.621644149815296,13192.0457661861,10087.9971912419
77,"L5 PT",0.840352739860833,6626.36351910383,9560.4072245718
78,"L6 PT",0.779236484497073,13835.166115266,4853.00059050454
80,"Pvalb",0.755678896105173,10181.8307192288,14659.8668074058
81,"L5 IT",0.402535365725478,13584.5085405458,12228.9830797136
82,"L4",0.795172432855612,8167.88796553073,11319.1908737709
83,"L6 PT",0.625345941030355,12327.5774178129,5192.72845339887
84,"Lamp5",0.616261718401583,14757.4393548639,17056.3388017353
85,"L2/3 IT",0.534983736032461,10945.8818055246,19627.7936016096
87,"L4",0.759432432626638,14498.2459579139,13438.1265760975
88,"L2/3 IT",0.619185929862691,12873.1155310742,17286.8037155726
89,"L2/3 IT",0.568774187269791,2690.21777816248,14827.1568513552
90,"L6 PT",0.221984815620441,6789.48977709462,553.781411432734
91,"Sst",0.487838367022549,13508.9420715386,17515.1452225072
92,"L2/3 IT",0.388656300059255,10307.0626561965,16903.4783023093
93,"L2/3 IT",0.391833342285838,16387.4586155148,14422.6884159241
94,"L4",0.754128541984889,2541.11613240245,12844.992875564
95,"L2/3 IT",0.750328965774241,13438.283025252,14938.1736296728
96,"L4",0.351112014056078,5251.07950710676,13917.8406192428
97,"L6 PT",0.589053221579824,9850.51135070229,6331.54134037152
98,"L2/3 IT",0.560874138593035,965.58048706622,16814.3010172815
99,"L4",0.512514103811944,7469.23400097641,11770.4531188843
100,"L2/3 IT",0.561979438786253,10886.6319184127,16490.3517363206
101,"Sst",0.918200116310371,9320.25753234898,6621.00446308029
102,"L5 PT",0.88456272227744,9093.92764910012,9084.23954076819
103,"L5 IT",0.632946052550297,17514.9570370573,10496.5341265581
104,"L5 IT",0.598278290823819,17641.1035190955,10672.9605810385
105,"L4",0.370339826239946,17584.6030715395,13347.7786154831
106,"L4",0.642386077167922,12795.1697432741,13393.8511313142
107,"L2/3 IT",0.547887048870974,3084.45613216325,14534.6261270828
108,"L4",0.635966778826257,4420.6098561167,13546.7213105788
109,"Sst",0.829542750615896,12550.2555946819,10673.4998318346
110,"L5 IT",0.741773173661625,10433.25847227,11275.7335450964
111,"L5 IT",0.597609108853019,16885.7198256623,10700.0910000071
112,"Sst",0.585339856906916,15248.3403727946,1264.02368108415
113,"Lamp5",0.885389986058813,14809.1542006809,19226.9555873415
114,"L2/3 IT",0.791930797585208,15320.5066517775,16590.6986999711
115,"L6b",0.572032215527098,6613.45678351878,3558.21624909829
116,"L6 PT",0.371706927277832,10705.0523151302,7956.08372124169
117,"L5 IT",0.833833972651592,4988.88567158793,12523.2035396389
118,"L6 PT",0.742927906568536,6155.63013109573,5842.7983001776
120,"L4",0.414216464902162,12835.0036743488,12274.9847459538
121,"L5 PT",0.563429329664854,5723.61795750815,9000.24308343943
122,"L5 PT",0.584583861998313,14705.6422398164,8870.10286796717
123,"L4",0.881217527681373,9508.05158097451,15127.577012587
124,"L2/3 IT",0.770871388120683,3330.03509025767,16811.1050858409
125,"L6 PT",0.450161796730561,1659.14665586401,4375.82085055375
126,"L5 IT",0.902582926538193,13051.2338521637,11023.4440320876
127,"L6 PT",0.371639694981358,12250.1668688797,9715.34734010909
128,"L4",0.587382505845414,15418.3513428583,13346.3045807617
129,"L2/3 IT",0.726653348599197,15934.3697781803,15292.9777537158
130,"L2/3 IT",0.543964964335139,11258.1153685453,13923.8257440379
131,"L2/3 IT",0.379847075267511,10581.6037826993,14775.5435946341
132,"L4",0.370346354917904,11248.1307967791,7559.80575081886
133,"L6 IT",0.751808050565078,4804.93286727482,7396.23308397187
134,"L4",0.489060024024797,512.025302836592,12990.4322546769
135,"L4",0.578529542294412,130.453063059862,13177.8453865534
136,"L2/3 IT",0.56188873592858,6673.33227203479,17127.8512228511
137,"L4",0.715805638145503,2804.55340796295,12556.9469933446
138,"L5 IT",0.819458315552982,14297.4074746383,11130.6619755309
139,"L2/3 IT",0.760439930162051,6916.41867268142,17952.2831509247
140,"L5 PT",0.603710949930211,4180.10602899924,9865.63557156865
141,"L2/3 IT",0.542486368813132,10877.9734258582,15071.2530702747
142,"L2/3 IT",0.585204803967663,3588.01538990474,14726.5469614531
143,"L4",0.842004195150924,1223.59472456413,12234.7639298253
144,"L5 PT",0.750851058148653,3659.29866254111,9921.20881601563
145,"L2/3 IT",0.409750313789339,11508.0063022611,15825.0049711714
146,"L4",0.600545285667332,3861.98514184845,12783.0902300554
147,"L5 IT",0.914637113850116,654.077435068692,8773.12958053334
148,"L5 IT",0.596050891607838,9915.69028416801,8927.26409443034
149,"Pvalb",0.856563028155451,8699.931122702,16684.6841871292
151,"Pvalb",0.760744623800765,497.101461673266,507.837127478353
152,"L4",0.340085459064946,16174.2106457291,10969.3871466953
153,"L5 PT",0.73480833539613,4233.20699354793,8730.3475704928
154,"Sst",0.659365037158041,13428.1375051854,5143.81856754602
155,"L6 IT",0.639219021760486,15732.138155824,7166.24690532468
156,"Pvalb",0.737635220182128,9592.01127604935,11239.4630317958
157,"Lamp5",0.662062906927974,1804.5330379613,5515.30267836591
159,"L5 IT",0.703811259279688,13695.0964880582,9134.13509551983
160,"Pvalb",0.704331163632835,15650.9663594778,9340.69632087976
161,"L2/3 IT",0.592055705654883,6535.78145321314,15131.215867917
162,"L2/3 IT",0.719107628445147,4509.15485403737,17376.2393265918
163,"L4",0.39742863137369,14259.143569742,14286.7272444903
164,"L4",0.861365252632296,9159.74879748886,14855.6500193501
165,"L2/3 IT",0.844287453359175,8132.20812765489,16691.8928124627
166,"L5 IT",0.614796438794804,13088.0561886719,10432.2454596517
168,"Pvalb",0.753123399858655,76.6957375916344,9297.48228234438
169,"L5 IT",0.598953528622496,16719.5494315254,11031.1165665756
170,"L4",0.398376049052501,8703.17461295236,15232.7069770075
171,"Lamp5",0.844249236627597,10786.1794696756,19280.5868533726
172,"L4",0.786267480975078,3782.96448472943,13549.7334955278
173,"L2/3 IT",0.789725246748934,13756.3597173306,17434.1071685346
174,"L2/3 IT",0.569122104375656,15491.9227866943,14260.2231953321
175,"L2/3 IT",0.393890211920753,14416.8944182041,16539.0340372769
176,"L5 PT",0.882756002923829,6325.94310062398,9127.0920223856
177,"Lamp5",0.766342345607826,12307.4714873151,19397.2091709402
178,"L5 PT",0.874928579656208,13393.2749468423,9634.10903572773
179,"L6 IT",0.635625761946655,7176.93300566262,7137.96719799762
180,"L5 IT",0.729664278535379,13024.5785383455,11553.9357672399
181,"L2/3 IT",0.58563721029264,15102.9683367363,15960.4838541491
182,"Pvalb",0.867420547414905,11659.9941964386,7878.12195505102
184,"L5 PT",0.841149046396046,6740.13625272471,9824.31848915278
185,"L6b",0.483113108337081,1037.02969903154,5449.78950424115
186,"L5 IT",0.214290163818166,10883.2991289313,12966.4194301672
187,"L6b",0.62358457047491,8567.29517507262,3838.87186288001
188,"Sst",0.888220687124199,9378.50582738085,7351.79677026939
189,"Pvalb",0.739391458951137,4234.54994460026,4221.66329101501
190,"Pvalb",0.854981518339302,11756.4598919193,9265.89425948799
191,"L5 PT",0.672324774841212,11528.5848659732,9605.72281850886
192,"L4",0.868434323280725,98.5031311512185,13364.1452203838
193,"L4",0.76545925127287,5384.81267094717,12551.6907218848
194,"L6 IT",0.497260137858018,8805.51517886782,6399.50877353391
195,"Pvalb",0.733424329396715,17159.2406525935,9315.06927657984
196,"L5 NP",0.475145278698184,15441.7936759839,11418.8859381133
197,"L2/3 IT",0.700670615740189,8090.82915530934,16373.0152461431
198,"Pvalb",0.858552374000229,4219.00783382248,966.98237972805
199,"L6 PT",0.786324118480774,12428.2049635634,7184.71954358286
200,"Sst",0.916726402843123,16788.05375863,7314.16328388273
201,"L5 IT",0.238929760220801,12186.95564738,7476.28923007684
202,"L6 IT",0.546351589024674,15221.8053230297,5332.92150685778
203,"L4",0.377043058018548,9362.93529792841,15619.2080286436
204,"L5 IT",0.822085691365145,9474.19184369702,9962.3667827695
206,"L6 IT",0.562650475415053,12842.3387353524,6039.96227703561
207,"L6b",0.219302482237569,14152.495366061,10213.3002812676
208,"L5 IT",0.588099298909119,10866.5382162304,9987.26924245196
209,"L4",0.594184178553749,14220.9504952281,15429.8114930725
210,"L4",0.364034660040332,4021.80290307126,13179.0628120274
211,"L4",0.76113846472736,3070.66090872325,12556.4805039286
212,"Pvalb",0.719439129412217,10586.1769697962,8924.11596340168
213,"L2/3 IT",0.538281816921695,968.095270867351,15966.2504064005
214,"L6 PT",0.351285525658571,15535.0267052668,7553.84333363981
215,"L2/3 IT",0.807980968700706,6954.64829571647,15568.5683646708
216,"L2/3 IT",0.56208297906935,8857.13008268613,13843.3354845661
217,"L2/3 IT",0.594719511061693,8861.70404874422,15693.4716954927
218,"L5 IT",0.623062194676858,10964.4660397192,9227.64297060344
219,"L5 PT",0.86786451079942,7121.05787099483,8855.40443314305
220,"L2/3 IT",0.404997840922644,14231.3792541548,13602.5084507471
221,"L6 PT",0.781260156069276,16290.712403196,6730.41220477129
222,"L6 IT",0.222944119885785,4480.83800172402,14910.3459096029
223,"Pvalb",0.813159070101351,9130.59552338522,9465.8858505151
224,"L2/3 IT",0.784351848842082,7406.85029114511,17032.4525375157
225,"L4",0.384590078929549,12014.4302009961,11540.302359244
228,"L4",0.579171339591233,659.276599423704,11087.2715091173
229,"L2/3 IT",0.347010927668969,3686.63070507596,18028.9764406405
230,"L5 IT",0.584036658302106,14556.3066904314,12265.5135255998
231,"Pvalb",0.7544862052051,15552.0870325126,7265.20177987523
232,"L5 PT",0.842788375001427,3441.91268608706,7928.71256339819
233,"L6 PT",0.802193418544089,12122.8512148913,6726.02974708176
234,"Sst",0.646138168083104,1207.03255353361,6840.87734320929
235,"L2/3 IT",0.744032847565928,14190.6207587261,17245.1979236213
236,"L5 IT",0.811800377362518,9189.41405120287,8550.29026167536
237,"L4",0.637458482325764,13650.6030061458,13601.4533867998
238,"L2/3 IT",0.549945818259323,5071.45256781398,16354.794556992
240,"L2/3 IT",0.781036989078168,17161.504499744,16304.1594249628
242,"L6 PT",0.799532894017506,12973.2903384001,6939.24671347735
