"","L4","Vip","Lamp5","L5 NP","Sst","L5 IT","Oligo","L6 PT","L6 IT","Sncg","Pvalb","L2/3 IT","Astro","L5 PT","L6b","Endo","Peri","Meis2","Macrophage","CR","VLMC","SMC"
"568",0,0,0,0,0,0,0,0,0.57038097971049,0,0,0,0,0.120077807248983,0,0,0,0,0,0.11847853274453,0,0
"573",0,0,0,0,0,0,0,0,0,0,0,0.646216782943674,0,0,0,0,0,0,0.103186835603174,0,0,0
"580",0,0,0,0,0,0,0,0.757880491476135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582",0,0,0,0,0.101487353280285,0,0,0,0,0,0.688770304330269,0,0,0,0,0,0,0,0,0,0,0
"586",0,0,0,0,0,0,0,0,0,0,0,0.600343598148796,0.100383778290003,0,0,0,0,0,0,0,0,0
"588",0.152,0,0,0,0,0,0,0,0,0,0,0.483126065646972,0,0,0,0.100865590346476,0,0,0,0,0,0
"591",0,0,0,0,0,0,0,0,0,0,0,0,0,0.654019119959963,0,0,0,0,0,0.141601175625463,0,0
"593",0,0,0,0,0,0,0,0.760731397491858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595",0.230367059822905,0,0,0,0,0,0,0,0,0,0,0.541605429752482,0,0,0,0,0,0,0,0,0,0
"601",0,0,0,0,0,0,0,0,0,0,0,0,0,0.706379120371306,0,0,0,0,0,0,0,0
