"sample_name","subclass","rmax","x","y"
944,"L2/3 IT",0.765219232243256,514.27206,1022.8572781
947,"L6 IT",0.570860538621629,124.37715,247.826371
950,"L5 NP",0.712693606891286,828.88053,397.9985772
953,"L5 IT",0.579600789955192,330.05735,517.1939049
954,"Sst",0.728127856327332,729.13677,510.3324794
955,"L2/3 IT",0.274660235959964,151.5972,708.847314
958,"L6 IT",0.509178375323876,282.73218,390.2121254
964,"L4",0.692071094725,469.4076,658.2620425
966,"L2/3 IT",0.55020284886542,527.49921,921.0568702
971,"L6 IT",0.29932905615441,933.43519,259.3093607
979,"L6 PT",0.75978983799402,960.6882,296.9011363
984,"L4",0.533001981969547,248.32058,573.7699023
986,"L6 PT",0.524094975045972,441.15766,300.2806293
988,"L2/3 IT",0.811102436219731,825.61116,820.638824
991,"L2/3 IT",0.765485376280112,981.54963,990.6328085
997,"L2/3 IT",0.759270891788481,562.90107,923.4855216
998,"L2/3 IT",0.560635730752518,263.55621,963.1068495
1000,"L6 PT",0.465042858857161,847.47574,249.5145384
1003,"Vip",0.846613250763205,734.81732,891.2923271
1004,"Vip",0.706395312852293,724.3691,711.2944678
1007,"Pvalb",0.866422461112326,498.91983,524.3134131
1008,"L5 IT",0.547384889519987,271.04249,393.1549314
1014,"L2/3 IT",0.756297250853035,734.19127,704.4327758
1015,"L6 PT",0.603699879187375,1229.89726,123.7983037
1018,"L6 PT",0.394589498005872,160.00415,56.5335995
1021,"L2/3 IT",0.831244890949775,172.74624,914.7277921
1022,"L4",0.765136987318961,820.17389,725.9998116
1024,"L6 PT",0.621714128556768,966.73011,171.5472976
1027,"L2/3 IT",0.718928502118741,1208.38917,820.8888541
1030,"L2/3 IT",0.754849528172739,195.6568,851.850459
1032,"Lamp5",0.31146547778958,338.40897,1022.3832961
1034,"L6 PT",0.48467574288637,1056.16123,178.6550717
1038,"L2/3 IT",0.765438536221825,278.59338,812.1187543
1044,"L6 IT",0.826158211057491,467.93748,172.9212607
1045,"L5 IT",0.636014163960977,1233.32077,534.256476
1053,"L2/3 IT",0.425031517846639,907.07535,738.4015912
1056,"L2/3 IT",0.239037097716351,626.43174,213.2231766
1057,"Pvalb",0.567198947879953,397.78635,154.4319969
1061,"L2/3 IT",0.702215247817793,692.96478,973.0105167
1062,"L2/3 IT",0.274276149975903,1124.90202,233.1986611
1063,"L2/3 IT",0.396247988734867,1069.14931,181.6107961
1064,"L6 IT",0.470156117167663,317.3383,209.265658
1065,"L2/3 IT",0.294220480642495,1081.98342,171.3875164
1071,"L4",0.411364621333333,571.52696,874.8456292
1072,"L2/3 IT",0.296841891510838,760.64781,725.9571631
1075,"L6 PT",0.47216790279507,732.67886,120.7046024
1076,"L6 PT",0.256003083515662,976.99429,215.3858106
1077,"L2/3 IT",0.716777499238627,951.72798,1049.4611558
1082,"L2/3 IT",0.590959563914845,140.55354,696.4257585
1086,"L2/3 IT",0.594572771137507,713.89861,846.2556466
1087,"L2/3 IT",0.783118125644623,913.62435,938.4580758
1088,"Sst",0.715292127417608,215.92467,489.6970704
1089,"L2/3 IT",0.79340016068428,1084.1732,951.3945924
1090,"Sst",0.429351016763177,967.20696,516.9563394
1091,"L2/3 IT",0.30579544796035,543.35836,896.1229114
1093,"L4",0.26592453625,1215.82993,728.4098248
1098,"L2/3 IT",0.732518548202592,75.03584,833.9717652
1101,"Vip",0.316666650458333,405.69795,1014.2629868
1106,"L6 PT",0.819004270100415,1142.70431,156.2192732
1108,"L2/3 IT",0.308363756193014,1252.60331,693.3329822
1109,"L2/3 IT",0.758704975078374,266.93121,984.630619
1110,"L2/3 IT",0.730537674767988,1058.25085,876.3073916
1112,"L5 NP",0.531844792895734,865.90971,364.8663579
1113,"L6 PT",0.531260474339851,553.69328,91.4915596
1114,"L2/3 IT",0.566119323852992,605.16435,916.6762829
1120,"L2/3 IT",0.644307763347856,494.63223,779.0582166
1122,"L4",0.582800760493864,504.73302,565.7905996
1123,"Sst",0.864882977464758,356.30725,408.3934631
1124,"L4",0.515873186288352,972.19111,636.5305006
1125,"L6 PT",0.739080522204004,273.108,116.8979355
1126,"Vip",0.541515593607147,906.01598,925.9172835
1128,"L5 PT",0.321666666666667,718.32952,877.9878121
1131,"L2/3 IT",0.710086509844221,1207.68226,814.4374824
1141,"L6 PT",0.672457757138554,632.39429,64.4108962
1143,"L5 PT",0.302377591102989,480.19037,499.3555425
1152,"Pvalb",0.778075130761593,819.5409,665.9860799
1153,"L6 IT",0.754916172423966,909.09225,137.8651373
1158,"L6 PT",0.42000174762528,483.12849,222.6158372
1159,"L4",0.404738251221103,1275.4455,706.9472394
1162,"L2/3 IT",0.405278086362002,601.46687,706.4379001
1163,"L4",0.624280861229127,223.94343,633.8284557
1164,"L6 PT",0.717761240025881,449.1385,97.0068273
1167,"L2/3 IT",0.271601193845818,323.6687,979.2151443
1170,"Sst",0.688176270143793,661.94296,503.6702271
1176,"L2/3 IT",0.445363738329631,535.96131,746.8709648
1181,"L2/3 IT",0.448560205155751,1211.56378,980.722583
1184,"Vip",0.777749759037212,1009.59083,957.7257387
1185,"L2/3 IT",0.588810025162046,633.84601,215.1100533
1186,"Sst",0.824771908404621,367.59398,877.8341272
1187,"L6 PT",0.698799177201743,405.07141,135.8836368
1188,"L2/3 IT",0.737432698552946,16.57241,794.2876022
1190,"L2/3 IT",0.711786715637129,194.66037,944.3331043
1192,"L4",0.686565318066068,193.9935,690.9186644
1201,"L2/3 IT",0.41184807104242,249.61615,793.351843
1202,"L4",0.418693757724189,893.70786,631.6527626
1204,"L4",0.301225648258333,1004.94866,633.760857
1209,"L2/3 IT",0.292499999841667,247.58963,784.8508827
1210,"L2/3 IT",0.787287216985065,961.89427,876.0138488
1212,"L2/3 IT",0.640250024845041,1111.80834,884.2315802
1216,"L2/3 IT",0.497828740640812,368.58268,799.588499
1220,"L5 PT",0.627263045136856,883.42241,391.1180379
1221,"L2/3 IT",0.689099001548044,537.62711,850.0453385
1227,"Sst",0.279332184632004,576.56696,175.1404594
1229,"L5 IT",0.3220666769467,172.78365,488.4071245
1232,"L5 IT",0.414804524674253,599.82965,474.9892719
1233,"L5 IT",0.61676838680934,373.36441,415.9445592
1235,"L6 PT",0.449153542438681,1081.86331,313.077624
1237,"L6 IT",0.605193760136073,447.79761,222.2677642
1241,"L4",0.645765616185408,528.32664,692.9087905
1245,"L6 PT",0.274858853201673,1041.97706,559.0906471
1246,"Vip",0.734642538825028,1249.16117,959.3786794
1248,"L2/3 IT",0.546219184906578,596.35469,805.8215852
1249,"L2/3 IT",0.787015927155232,1278.5162,856.8819989
1252,"L2/3 IT",0.721012196777639,514.67682,951.8285937
1254,"L4",0.476744811846155,595.0424,660.4082128
1255,"L2/3 IT",0.634487875486186,568.81373,1001.8367362
1260,"L2/3 IT",0.788893972780179,1003.73388,852.106985
1264,"L6b",0.687904752213745,566.61462,54.5222073
1268,"Sst",0.758906376446713,551.27966,211.194128
1273,"L6 PT",0.517387622325613,196.93536,206.251252
1274,"L2/3 IT",0.391808071121951,353.25007,697.9931359
1275,"L5 PT",0.333333333333333,994.4771,104.723642
1278,"L2/3 IT",0.732339991281689,655.53665,1006.906495
1287,"L4",0.452360397577551,451.86232,674.2884783
1288,"L4",0.305899840916358,206.75904,923.6046412
1289,"L2/3 IT",0.304134411380772,1147.17336,611.2665768
1290,"L6 PT",0.516151514064968,124.99922,149.9586864
1292,"Sst",0.851960688057041,660.9497,408.1459781
1295,"L2/3 IT",0.683605001844387,284.58471,846.3158458
1297,"L6 PT",0.574940779824687,468.66691,111.6345837
1298,"L2/3 IT",0.650486092856636,1120.58488,914.7298027
1306,"L6 PT",0.802549591349894,883.88859,271.3472182
1307,"L2/3 IT",0.819382192752044,447.33737,901.7999193
1309,"L2/3 IT",0.472825465853873,398.28969,823.970375
1314,"L4",0.65465173519523,258.30292,637.5887538
1320,"L2/3 IT",0.648632829229091,45.86567,884.4498115
1322,"L2/3 IT",0.683466441071067,1000.66402,792.2632435
1324,"L4",0.436376578462544,1180.68517,787.5012882
1325,"L6 PT",0.715049909297761,742.3504,121.0080309
1328,"L4",0.3125,324.5269,766.2683146
1329,"L2/3 IT",0.61776397095603,816.22391,884.0288151
1330,"Lamp5",0.362878346838782,680.62562,539.4945415
1332,"L2/3 IT",0.27464167596041,1157.1559,535.0720698
1339,"L6 PT",0.631551462426711,1033.83531,281.2613389
1340,"L6 IT",0.603156528885673,158.50953,274.4570124
1343,"L6 PT",0.43134845514839,1263.32214,69.680333
1344,"L4",0.534118790043336,888.05674,793.2103948
1346,"L6b",0.561990589072202,190.63272,21.1666488
1350,"L2/3 IT",0.57360129810364,942.8454,801.7467634
1352,"Sst",0.538167979556875,750.46719,480.991783
1354,"L4",0.419020085456006,794.7142,651.0619807
