"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"5256",1094.54636,542.3607698,"query.iter3_cl7","cl190_e26_Cdh15_L5_PT",0.30561075651585,"L5 PT","Ex"
"5258",284.75754,879.7341681,"query.iter3_cl3","cl111_e48_Zar1l_L23_IT",0.5,"L2/3 IT","Ex"
"5263",1226.70694,100.9358328,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.151719815009767,"Macrophage","Glia"
"5264",1282.96737,733.3705529,"query.iter3_cl4","cl174_e30_Zfp433_L4",0.5,"L4","Ex"
"5265",721.04176,827.3372441,"query.iter3_cl3","cl6_e204_Exosc4_L23_IT",0.317300061326182,"L2/3 IT","Ex"
"5267",718.62558,716.8343673,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.0740667389404011,"Macrophage","Glia"
"5272",658.40581,231.5895878,"query.iter2_cl1","cl241_i20_Fv1_Pvalb",0.0696482138625099,"Pvalb","Inh"
"5273",1252.48484,244.2091934,"query.iter2_cl3","cl1006_i68_Hpse_Sst",0.159402077158934,"Sst","Inh"
"5274",986.31288,533.805483,"query.iter2_cl0","cl53_i85_Dclk2_Pvalb",0.5,"Pvalb","Inh"
"5275",1004.94251,182.4642544,"query.iter3_cl1","cl17_e147_Gng12_L6_CT",0.5,"L6 PT","Ex"
"5277",930.7644,802.7030009,"query.iter3_cl0","cl6_e204_Exosc4_L23_IT",0.5,"L2/3 IT","Ex"
"5278",1123.76045,493.5705553,"query.iter3_cl8","cl190_e26_Cdh15_L5_PT",0.0574822246730348,"L5 PT","Ex"
"5280",522.49819,736.4720966,"query.iter3_cl4","cl148_e36_Mmel1_L4",0.5,"L4","Ex"
"5284",542.75512,721.3271177,"query.iter3_cl3","cl210_e22_Spaca6_L23_IT",0.5,"L2/3 IT","Ex"
"5288",465.64565,619.0329937,"query.iter2_cl0","cl185_i27_Slc4a7_Pvalb",0.5,"Pvalb","Inh"
"5293",321.70595,873.3210699,"query.iter3_cl0","cl125_e44_Agmat_L23_IT",0.316104155653904,"L2/3 IT","Ex"
"5296",713.63333,722.5693122,"query.iter3_cl6","cl230_i21_Brca2_Pvalb",0.0791131707695726,"Pvalb","Inh"
"5297",445.30351,702.064139,"query.iter3_cl6","cl13_n153_Ctla2a_Endo",0.293949815580776,"Endo","Endo"
"5302",539.91144,735.8327583,"query.iter3_cl4","cl1_e421_Cst3_L4",0.5,"L4","Ex"
"5304",609.84085,44.7070473,"query.iter3_cl1","cl17_e147_Gng12_L6_CT",0.5,"L6 PT","Ex"
"5305",601.18957,226.8665838,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.301187540265477,"Macrophage","Glia"
"5310",721.78953,705.4412303,"query.iter2_cl2","cl18_i146_Car4_Vip",0.167496909335099,"Vip","Inh"
"5311",586.12685,853.5244835,"query.iter3_cl3","cl6_e204_Exosc4_L23_IT",0.5,"L2/3 IT","Ex"
"5312",681.88253,435.2600981,"query.iter3_cl7","cl214_e22_Rttn_L6_CT",0.170075895909286,"L6 PT","Ex"
"5313",700.89455,365.8759211,"query.iter3_cl5","cl162_e33_Gpr52_L6_IT",0.5,"L6 IT","Ex"
"5314",865.59303,848.0760272,"query.iter3_cl0","cl197_e24_Cfap54_L23_IT",0.313640344467062,"L2/3 IT","Ex"
"5322",448.63185,569.0264471,"query.iter2_cl0","cl53_i85_Dclk2_Pvalb",0.5,"Pvalb","Inh"
"5328",886.24542,724.7265308,"query.iter3_cl3","cl111_e48_Zar1l_L23_IT",0.5,"L2/3 IT","Ex"
"5330",483.90079,424.7700725,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.313008802994028,"Macrophage","Glia"
"5334",469.23348,470.4665214,"query.iter2_cl1","cl241_i20_Fv1_Pvalb",0.167496909335099,"Pvalb","Inh"
"5336",1203.54489,241.527172,"query.iter3_cl5","cl76_e66_Pou2f2_L6_IT",0.317889351564814,"L6 IT","Ex"
"5340",952.12362,151.3867639,"query.iter3_cl1","cl106_e50_Dlc1_L6_CT",0.5,"L6 PT","Ex"
"5343",1013.28346,976.2670633,"query.iter3_cl3","cl6_e204_Exosc4_L23_IT",0.5,"L2/3 IT","Ex"
"5345",751.69017,269.9278101,"query.iter3_cl5","cl209_e22_Nphs1_L6_IT",0.313640344467062,"L6 IT","Ex"
"5346",468.06666,955.2153985,"query.iter3_cl0","cl102_e53_Tmem74b_L23_IT",0.168362948239218,"L2/3 IT","Ex"
"5348",1262.37641,646.7687886,"query.iter3_cl6","cl41_n102_Selplg_Macrophage",0.311726269365719,"Macrophage","Glia"
"5351",650.8243,329.2583346,"query.iter3_cl5","cl209_e22_Nphs1_L6_IT",0.316705027244092,"L6 IT","Ex"
"5356",248.71568,131.9064992,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"5357",852.17109,452.910489,"query.iter3_cl7","cl1001_e62_Cryba2_L5_IT",0.313640344467062,"L5 IT","Ex"
"5362",678.52305,100.236086,"query.iter3_cl1","cl17_e147_Gng12_L6_CT",0.5,"L6 PT","Ex"
"5363",691.90896,949.6516304,"query.iter3_cl3","cl210_e22_Spaca6_L23_IT",0.5,"L2/3 IT","Ex"
"5364",914.66942,459.2324854,"query.iter3_cl8","cl189_e26_C1ql2_L5_PT",0.0762440491264995,"L5 PT","Ex"
"5365",517.27616,490.0513277,"query.iter3_cl8","cl69_e70_Depdc7_L5_PT",0.00854737633428779,"L5 PT","Ex"
"5367",627.38256,165.1514313,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"5372",1145.61962,520.2550705,"query.iter3_cl7","cl4_e253_Lgmn_L5_IT",0.170922948490721,"L5 IT","Ex"
"5375",992.36837,584.5420376,"query.iter2_cl0","cl49_i90_Gpr149_Pvalb",0.5,"Pvalb","Inh"
"5378",403.08177,144.1660916,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"5379",1029.81909,146.4953957,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.5,"L6 PT","Ex"
"5382",192.54255,812.7639063,"query.iter3_cl3","cl197_e24_Cfap54_L23_IT",0.5,"L2/3 IT","Ex"
"5387",763.57762,386.2939756,"query.iter3_cl3","cl226_e21_TrnL1_L23_IT",0.5,"L2/3 IT","Ex"
"5389",286.16764,774.5993379,"query.iter3_cl4","cl186_e26_Zfp882_L4",0.5,"L4","Ex"
"5393",869.67226,501.1429224,"query.iter3_cl8","cl179_e29_Cldn23_L5_PT",0.0674079755493057,"L5 PT","Ex"
"5394",518.87346,397.6375436,"query.iter3_cl7","cl1008_e40_NA_L5_IT",0.163967262429842,"L5 IT","Ex"
"5396",844.68055,913.7459901,"query.iter2_cl2","cl18_i146_Car4_Vip",0.171763814491826,"Vip","Inh"
"5399",709.16394,133.3971726,"query.iter3_cl8","cl69_e70_Depdc7_L5_PT",0.077683497116913,"L5 PT","Ex"
"5403",894.1299,887.3011716,"query.iter3_cl0","cl211_e22_Ascl5_L23_IT",0.312370814660586,"L2/3 IT","Ex"
"5404",681.2387,288.5128325,"query.iter3_cl9","cl167_e33_Efcc1_L6_CT",0.5,"L6 PT","Ex"
"5415",897.24303,340.7898525,"query.iter3_cl2","cl17_e147_Gng12_L6_CT",0.0260545472963501,"L6 PT","Ex"
"5416",377.28143,203.2303443,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.154657314233352,"Macrophage","Glia"
"5420",127.11015,223.6838302,"query.iter3_cl7","cl1001_e62_Cryba2_L5_IT",0.298860039944531,"L5 IT","Ex"
"5422",1004.21331,825.6619437,"query.iter3_cl4","cl144_e37_Zranb3_L4",0.316705027244092,"L4","Ex"
"5426",367.13836,268.4511616,"query.iter3_cl5","cl209_e22_Nphs1_L6_IT",0.315497350745134,"L6 IT","Ex"
"5430",864.32596,99.7214669,"query.iter3_cl2","cl13_n153_Ctla2a_Endo",0.159402077158934,"Endo","Endo"
"5431",1072.2372,901.6594839,"query.iter3_cl0","cl197_e24_Cfap54_L23_IT",0.5,"L2/3 IT","Ex"
"5435",1080.28984,182.1762653,"query.iter3_cl0","cl6_e204_Exosc4_L23_IT",0.312370814660586,"L2/3 IT","Ex"
"5437",501.82485,109.0984264,"query.iter3_cl1","cl156_e35_Gpr139_L6_CT",0.5,"L6 PT","Ex"
"5442",1213.03328,555.4710822,"query.iter3_cl1","cl126_e44_Traf5_L6_CT",0.5,"L6 PT","Ex"
"5445",1098.92704,266.2646875,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.169222586298105,"Macrophage","Glia"
"5447",823.65208,997.7179963,"query.iter3_cl2","cl131_i43_Scgn_Meis2",0.146665078985249,"Meis2","Inh"
"5448",984.47868,831.9764365,"query.iter2_cl2","cl39_i103_Rnf138rt1_Vip",0.0762440491264995,"Vip","Inh"
"5449",997.5089,736.7039358,"query.iter3_cl3","cl197_e24_Cfap54_L23_IT",0.5,"L2/3 IT","Ex"
"5450",576.46492,944.1253187,"query.iter3_cl3","cl226_e21_TrnL1_L23_IT",0.5,"L2/3 IT","Ex"
"5452",974.01427,441.1076026,"query.iter3_cl2","cl41_n102_Selplg_Macrophage",0.144585362658358,"Macrophage","Glia"
