"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"69553",1046.38511,681.663213,"query.iter3_cl7","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"69554",1055.05618,641.375266,"query.iter3_cl7","cl13_n153_Ctla2a_Endo",0.5,"Endo","Endo"
"69555",1065.31095,591.649407,"query.iter3_cl0","cl1011_n13_Enpp6_Oligo",0.238873904950228,"Oligo","Glia"
"69556",1085.41149,513.004169,"query.iter2_cl2","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"69558",1123.28967,335.46893,"query.iter3_cl1","cl83_n62_Ccl19_VLMC",0.5,"VLMC","Glia"
"69559",1177.55387,113.616355,"query.iter3_cl5","cl1011_n13_Enpp6_Oligo",0.5,"Oligo","Glia"
"69561",1192.16533,53.937765,"query.iter3_cl1","cl13_n153_Ctla2a_Endo",0.5,"Endo","Endo"
"69623",1066.6211,599.08576,"query.iter3_cl0","cl177_n30_Slc8b1_Astro",0.234358291223104,"Astro","Glia"
"69625",1079.02297,552.689719,"query.iter3_cl0","cl1011_n13_Enpp6_Oligo",0.0819178376258774,"Oligo","Glia"
"69627",1202.16329,29.358977,"query.iter3_cl5","cl83_n62_Ccl19_VLMC",0.5,"VLMC","Glia"
"69699",1016.26316,857.810301,"query.iter3_cl3","cl41_n102_Selplg_Macrophage",0.224588600805145,"Macrophage","Glia"
"69700",1020.04632,851.188272,"query.iter3_cl5","cl184_n28_Pf4_Macrophage",0.5,"Macrophage","Glia"
"69701",1021.22801,842.861299,"query.iter3_cl2","cl1011_n13_Enpp6_Oligo",0.0819178376258774,"Oligo","Glia"
"69702",1062.64837,646.467417,"query.iter3_cl0","cl1011_n13_Enpp6_Oligo",0.0778243455840267,"Oligo","Glia"
"69703",1065.992,650.923788,"query.iter3_cl8","cl177_n30_Slc8b1_Astro",0.5,"Astro","Glia"
"69704",1078.10061,596.895048,"query.iter3_cl2","cl44_e96_Chrna6_L5_PT",0.5,"L5 PT","Ex"
