"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"215",100.984516,1178.561351,"query.iter3_cl1","cl77_n66_Rlbp1_Oligo",0.0290835611117026,"Oligo","Glia"
"244",171.017247,1214.4361512,"query.iter3_cl1","cl77_n66_Rlbp1_Oligo",0.073336182920191,"Oligo","Glia"
"279",242.181608,1244.2315153,"query.iter2_cl3","cl89_i60_Clnk_Lamp5",0.313008802994028,"Lamp5","Inh"
"280",283.139679,1276.5935246,"query.iter3_cl1","cl77_n66_Rlbp1_Oligo",0.00797058122350923,"Oligo","Glia"
"303",58.181706,1138.9687779,"query.iter3_cl2","cl108_e49_NA_L4",0.0718679808884302,"L4","Ex"
"304",72.786752,1144.7870781,"query.iter3_cl7","cl211_e22_Ascl5_L23_IT",0.00854737633428779,"L2/3 IT","Ex"
"333",62.443035,1131.6908672,"query.iter3_cl0","cl44_e96_Chrna6_L5_PT",0.167496909335099,"L5 PT","Ex"
"335",312.669276,1280.3111519,"query.iter3_cl1","cl219_n22_Pdzph1_Astro",0.00954530019713631,"Astro","Glia"
"393",122.049802,1151.3893192,"query.iter3_cl1","cl98_n56_Cnn1_SMC",0.00835323528307596,"SMC","Endo"
"394",252.006474,1229.2309589,"query.iter3_cl1","cl184_n28_Pf4_Macrophage",0.0260545472963501,"Macrophage","Glia"
"424",55.549029,1106.9168801,"query.iter3_cl7","cl106_e50_Dlc1_L6_CT",0.00914077919161217,"L6 PT","Ex"
"452",61.697326,1096.4838228,"query.iter3_cl2","cl46_e95_Npc1l1_L5_IT",0.0769649899895016,"L5 IT","Ex"
"453",86.848318,1124.8344181,"query.iter3_cl2","cl46_e95_Npc1l1_L5_IT",0.0783995604375288,"L5 IT","Ex"
"454",89.901433,1117.2298895,"query.iter3_cl2","cl123_e45_Zbtb2_L23_IT",0.029520194662656,"L2/3 IT","Ex"
"480",103.062833,1121.5517187,"query.iter3_cl2","cl103_e53_NA_L23_IT",0.170922948490721,"L2/3 IT","Ex"
"481",123.710916,1134.438092,"query.iter3_cl0","cl156_e35_Gpr139_L6_CT",0.169222586298105,"L6 PT","Ex"
"483",243.534691,1198.4575533,"query.iter3_cl1","cl77_n66_Rlbp1_Oligo",0.0718679808884302,"Oligo","Glia"
"510",71.239595,1087.0928545,"query.iter3_cl2","cl226_e21_TrnL1_L23_IT",0.0791131707695726,"L2/3 IT","Ex"
"511",73.678583,1098.8879561,"query.iter3_cl7","cl106_e50_Dlc1_L6_CT",0.00245783618792733,"L6 PT","Ex"
"512",99.341585,1109.5186059,"query.iter3_cl0","cl247_e20_Pah_L5_IT",0.0762440491264995,"L5 IT","Ex"
"513",105.676905,1112.3160409,"query.iter3_cl7","cl44_e96_Chrna6_L5_PT",0.0286478195433566,"L5 PT","Ex"
"514",112.728838,1121.4025745,"query.iter3_cl4","cl108_e49_NA_L4",0.0755206855244186,"L4","Ex"
"515",130.710473,1132.257837,"query.iter3_cl1","cl1011_n13_Enpp6_Oligo",0.0277791834561747,"Oligo","Glia"
"517",371.877195,1275.2079739,"query.iter3_cl1","cl77_n66_Rlbp1_Oligo",0.0290835611117026,"Oligo","Glia"
"550",105.881022,1103.7364888,"query.iter3_cl2","cl1_e421_Cst3_L4",0.0703904395052166,"L4","Ex"
"551",120.229083,1111.4587495,"query.iter3_cl2","cl125_e44_Agmat_L23_IT",0.0755206855244186,"L2/3 IT","Ex"
"552",127.552796,1123.5862815,"query.iter3_cl2","cl123_e45_Zbtb2_L23_IT",0.0711303684686027,"L2/3 IT","Ex"
"553",158.083631,1137.6567983,"query.iter3_cl7","cl17_e147_Gng12_L6_CT",0.00759558419784623,"L6 PT","Ex"
"582",53.043464,1072.7816717,"query.iter3_cl1","cl77_n66_Rlbp1_Oligo",0.00835323528307596,"Oligo","Glia"
"583",58.628193,1075.7791851,"query.iter3_cl2","cl226_e21_TrnL1_L23_IT",0.077683497116913,"L2/3 IT","Ex"
"605",58.844163,1064.2655295,"query.iter3_cl0","cl13_n153_Ctla2a_Endo",0.161249121339078,"Endo","Endo"
"606",78.621162,1080.6545347,"query.iter3_cl1","cl219_n22_Pdzph1_Astro",0.0282130125125914,"Astro","Glia"
"607",95.008731,1093.3918606,"query.iter3_cl2","cl125_e44_Agmat_L23_IT",0.0762440491264995,"L2/3 IT","Ex"
"608",107.296184,1095.99743,"query.iter3_cl7","cl1_e421_Cst3_L4",0.00835323528307596,"L4","Ex"
"609",119.447784,1103.5612607,"query.iter3_cl0","cl46_e95_Npc1l1_L5_IT",0.170922948490721,"L5 IT","Ex"
"610",130.01161,1102.4274833,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.164859648656339,"L2/3 IT","Ex"
"611",139.945473,1116.1201268,"query.iter3_cl1","cl184_n28_Pf4_Macrophage",0.00914077919161217,"Macrophage","Glia"
"612",325.050811,1220.0468136,"query.iter3_cl1","cl177_n30_Slc8b1_Astro",0.00854737633428779,"Astro","Glia"
"637",68.506043,1067.849458,"query.iter3_cl0","cl152_e35_Elf2_L5_IT",0.0762440491264995,"L5 IT","Ex"
"638",80.390695,1076.097027,"query.iter3_cl0","cl214_e22_Rttn_L6_CT",0.165745334438354,"L6 PT","Ex"
"639",89.163486,1076.5313372,"query.iter3_cl0","cl162_e33_Gpr52_L6_IT",0.00914077919161217,"L6 IT","Ex"
"640",106.559298,1088.9315345,"query.iter3_cl5","cl162_e33_Gpr52_L6_IT",0.0299576785099778,"L6 IT","Ex"
"641",113.549095,1089.4177583,"query.iter3_cl1","cl13_n153_Ctla2a_Endo",0.00238533677697704,"Endo","Endo"
"642",142.806706,1107.8665818,"query.iter3_cl2","cl46_e95_Npc1l1_L5_IT",0.315497350745134,"L5 IT","Ex"
"643",153.283371,1113.0822426,"query.iter3_cl5","cl156_e35_Gpr139_L6_CT",0.0755206855244186,"L6 PT","Ex"
"644",220.162916,1153.77594,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.166624396197806,"L2/3 IT","Ex"
"645",256.625544,1165.6073925,"query.iter3_cl2","cl181_e28_Nfkbid_L23_IT",0.168362948239218,"L2/3 IT","Ex"
"679",87.864016,1069.9125401,"query.iter3_cl2","cl111_e48_Zar1l_L23_IT",0.0747949111423099,"L2/3 IT","Ex"
"680",99.904466,1075.389878,"query.iter3_cl0","cl228_e21_Rev1_L6_CT",0.0755206855244186,"L6 PT","Ex"
"681",106.109785,1076.2553841,"query.iter3_cl0","cl27_e121_Gadd45a_L6_CT",0.0769649899895016,"L6 PT","Ex"
"682",105.386285,1082.4559854,"query.iter3_cl0","cl46_e95_Npc1l1_L5_IT",0.0769649899895016,"L5 IT","Ex"
"683",111.020598,1081.3659772,"query.iter3_cl1","cl77_n66_Rlbp1_Oligo",0.0718679808884302,"Oligo","Glia"
"684",138.583111,1096.764124,"query.iter3_cl1","cl214_e22_Rttn_L6_CT",0.00741101418403726,"L6 PT","Ex"
"685",148.423092,1097.9457728,"query.iter3_cl2","cl226_e21_TrnL1_L23_IT",0.077683497116913,"L2/3 IT","Ex"
"686",149.519997,1103.5576526,"query.iter3_cl1","cl187_e26_Teddm2_L6_CT",0.00874336270841992,"L6 PT","Ex"
"687",157.242776,1106.2490001,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.164859648656339,"L2/3 IT","Ex"
"688",179.127063,1123.925087,"query.iter3_cl2","cl181_e28_Nfkbid_L23_IT",0.160329148351392,"L2/3 IT","Ex"
"689",260.897804,1170.7624986,"query.iter3_cl1","cl77_n66_Rlbp1_Oligo",0.0273463767056546,"Oligo","Glia"
"712",67.512224,1049.5597967,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.029520194662656,"L2/3 IT","Ex"
"713",110.635489,1073.9222197,"query.iter3_cl7","cl190_e26_Cdh15_L5_PT",0.00651835266242417,"L5 PT","Ex"
"714",124.476653,1085.3691506,"query.iter3_cl2","cl181_e28_Nfkbid_L23_IT",0.160329148351392,"L2/3 IT","Ex"
"715",136.247859,1089.4891922,"query.iter3_cl2","cl174_e30_Zfp433_L4",0.163967262429842,"L4","Ex"
"744",58.507221,1043.0766471,"query.iter3_cl5","cl162_e33_Gpr52_L6_IT",0.0290835611117026,"L6 IT","Ex"
"745",67.718092,1042.5392745,"query.iter3_cl7","cl1008_e40_NA_L5_IT",0.00954530019713631,"L5 IT","Ex"
"746",85.909921,1054.5595987,"query.iter3_cl2","cl71_e68_Mir153_L23_IT",0.307021032911204,"L2/3 IT","Ex"
"747",102.217425,1069.6883533,"query.iter3_cl0","cl152_e35_Elf2_L5_IT",0.167496909335099,"L5 IT","Ex"
"748",174.50105,1107.4651019,"query.iter3_cl0","cl214_e22_Rttn_L6_CT",0.0740667389404011,"L6 PT","Ex"
"749",201.597313,1118.8545474,"query.iter3_cl0","cl108_e49_NA_L4",0.0299576785099778,"L4","Ex"
"752",438.883791,1258.7755976,"query.iter3_cl1","cl1011_n13_Enpp6_Oligo",0.0269146375002442,"Oligo","Glia"
"753",443.777333,1262.6641811,"query.iter2_cl3","cl89_i60_Clnk_Lamp5",0.313008802994028,"Lamp5","Inh"
"782",79.90638,1043.7809341,"query.iter3_cl0","cl196_e24_Zfp781_L4",0.077683497116913,"L4","Ex"
"783",85.93966,1043.0914603,"query.iter3_cl2","cl46_e95_Npc1l1_L5_IT",0.0769649899895016,"L5 IT","Ex"
"784",129.118347,1073.2069767,"query.iter3_cl2","cl197_e24_Cfap54_L23_IT",0.0286478195433566,"L2/3 IT","Ex"
"785",161.430048,1089.5540626,"query.iter3_cl0","cl46_e95_Npc1l1_L5_IT",0.0769649899895016,"L5 IT","Ex"
"815",104.303474,1053.2979803,"query.iter3_cl2","cl6_e204_Exosc4_L23_IT",0.0769649899895016,"L2/3 IT","Ex"
"816",120.34317,1064.442895,"query.iter3_cl2","cl62_e76_Apaf1_L23_IT",0.0740667389404011,"L2/3 IT","Ex"
"817",163.775271,1083.1470722,"query.iter3_cl2","cl181_e28_Nfkbid_L23_IT",0.0718679808884302,"L2/3 IT","Ex"
"818",178.736969,1098.977572,"query.iter3_cl7","cl214_e22_Rttn_L6_CT",0.00797058122350923,"L6 PT","Ex"
"820",290.423769,1157.4059453,"query.iter3_cl2","cl102_e53_Tmem74b_L23_IT",0.0755206855244186,"L2/3 IT","Ex"
"823",438.897818,1248.3266802,"query.iter3_cl1","cl116_n47_Lgr6_Astro",0.00975016725948471,"Astro","Glia"
"824",466.899977,1261.9914409,"query.iter3_cl1","cl228_e21_Rev1_L6_CT",0.00204118571590729,"L6 PT","Ex"
"849",61.394277,1012.2420778,"query.iter3_cl2","cl102_e53_Tmem74b_L23_IT",0.0290835611117026,"L2/3 IT","Ex"
"850",66.054543,1019.6677598,"query.iter3_cl7","cl108_e49_NA_L4",0.00835323528307596,"L4","Ex"
"851",92.935137,1033.3459268,"query.iter3_cl0","cl106_e50_Dlc1_L6_CT",0.170075895909286,"L6 PT","Ex"
"852",106.074382,1044.9348625,"query.iter3_cl0","cl1008_e40_NA_L5_IT",0.162162077789924,"L5 IT","Ex"
"854",187.676517,1092.1616185,"query.iter3_cl2","cl108_e49_NA_L4",0.170922948490721,"L4","Ex"
"856",214.276315,1106.0216936,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.163967262429842,"L2/3 IT","Ex"
"857",233.819377,1113.6022986,"query.iter3_cl0","cl156_e35_Gpr139_L6_CT",0.0299576785099778,"L6 PT","Ex"
"858",247.902217,1128.7493556,"query.iter2_cl4","cl45_i95_Gsx2_Vip",0.309752150585928,"Vip","Inh"
"860",310.444111,1156.91043,"query.iter3_cl5","cl81_e63_Msl2_L6_IT",0.0762440491264995,"L6 IT","Ex"
"861",320.570209,1168.4768236,"query.iter3_cl5","cl156_e35_Gpr139_L6_CT",0.077683497116913,"L6 PT","Ex"
"888",114.800268,1038.9839653,"query.iter3_cl2","cl123_e45_Zbtb2_L23_IT",0.165745334438354,"L2/3 IT","Ex"
"889",119.992505,1042.3701339,"query.iter3_cl1","cl219_n22_Pdzph1_Astro",0.00914077919161217,"Astro","Glia"
"890",178.297838,1077.8596373,"query.iter3_cl2","cl146_e37_Rspo1_L4",0.0762440491264995,"L4","Ex"
"891",200.207932,1089.9129642,"query.iter3_cl4","cl174_e30_Zfp433_L4",0.160329148351392,"L4","Ex"
"892",224.139543,1103.3446947,"query.iter3_cl5","cl81_e63_Msl2_L6_IT",0.0755206855244186,"L6 IT","Ex"
"893",227.128583,1110.8171342,"query.iter3_cl2","cl197_e24_Cfap54_L23_IT",0.0286478195433566,"L2/3 IT","Ex"
"894",243.793656,1116.7290938,"query.iter3_cl1","cl219_n22_Pdzph1_Astro",0.0260545472963501,"Astro","Glia"
"895",255.21509,1122.6477919,"query.iter3_cl2","cl71_e68_Mir153_L23_IT",0.0260545472963501,"L2/3 IT","Ex"
"896",285.071861,1145.4717338,"query.iter3_cl0","cl44_e96_Chrna6_L5_PT",0.311726269365719,"L5 PT","Ex"
"918",94.355186,1024.3023601,"query.iter3_cl5","cl46_e95_Npc1l1_L5_IT",0.073336182920191,"L5 IT","Ex"
"919",113.34405,1033.5285045,"query.iter3_cl5","cl218_e22_P4ha3_L6_IT",0.0769649899895016,"L6 IT","Ex"
"920",126.673344,1037.5157654,"query.iter3_cl0","cl44_e96_Chrna6_L5_PT",0.311726269365719,"L5 PT","Ex"
"921",124.626358,1045.3030523,"query.iter2_cl1","cl160_i34_NA_Pvalb",0.170922948490721,"Pvalb","Inh"
"922",176.659278,1069.5629869,"query.iter3_cl2","cl6_e204_Exosc4_L23_IT",0.0769649899895016,"L2/3 IT","Ex"
"923",250.925462,1111.37494,"query.iter3_cl4","cl1001_e62_Cryba2_L5_IT",0.170922948490721,"L5 IT","Ex"
"924",266.837329,1122.0933916,"query.iter3_cl0","cl123_e45_Zbtb2_L23_IT",0.077683497116913,"L2/3 IT","Ex"
"925",314.008546,1149.1789818,"query.iter3_cl1","cl184_n28_Pf4_Macrophage",0.00975016725948471,"Macrophage","Glia"
"926",336.816266,1164.4862989,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.0783995604375288,"L2/3 IT","Ex"
"927",418.881353,1211.3663043,"query.iter3_cl7","cl6_e204_Exosc4_L23_IT",0.00704784456889793,"L2/3 IT","Ex"
"928",440.983255,1226.0991755,"query.iter2_cl3","cl89_i60_Clnk_Lamp5",0.170922948490721,"Lamp5","Inh"
"950",63.266928,996.1210241,"query.iter3_cl2","cl46_e95_Npc1l1_L5_IT",0.077683497116913,"L5 IT","Ex"
"951",111.932027,1028.9661644,"query.iter3_cl2","cl181_e28_Nfkbid_L23_IT",0.0740667389404011,"L2/3 IT","Ex"
"952",124.371163,1030.949951,"query.iter3_cl2","cl71_e68_Mir153_L23_IT",0.307021032911204,"L2/3 IT","Ex"
"954",186.427691,1066.2486444,"query.iter3_cl0","cl46_e95_Npc1l1_L5_IT",0.0769649899895016,"L5 IT","Ex"
"955",199.660113,1081.8417407,"query.iter3_cl1","cl77_n66_Rlbp1_Oligo",0.0247736031529989,"Oligo","Glia"
"956",215.783478,1087.40585,"query.iter3_cl7","cl226_e21_TrnL1_L23_IT",0.0093421631609188,"L2/3 IT","Ex"
"957",240.125047,1102.3232394,"query.iter3_cl5","cl46_e95_Npc1l1_L5_IT",0.0769649899895016,"L5 IT","Ex"
"958",260.787955,1114.716016,"query.iter3_cl0","cl108_e49_NA_L4",0.167496909335099,"L4","Ex"
"959",268.541902,1114.2777162,"query.iter3_cl2","cl102_e53_Tmem74b_L23_IT",0.029520194662656,"L2/3 IT","Ex"
"960",296.201895,1135.6114735,"query.iter3_cl1","cl1011_n13_Enpp6_Oligo",0.0277791834561747,"Oligo","Glia"
"961",303.69533,1140.6608955,"query.iter2_cl2","cl35_i106_Bcl9_Sst",0.0769649899895016,"Sst","Inh"
"962",351.055798,1164.6066788,"query.iter3_cl1","cl219_n22_Pdzph1_Astro",0.00238533677697704,"Astro","Glia"
"984",52.454971,984.8526573,"query.iter3_cl2","cl71_e68_Mir153_L23_IT",0.0299576785099778,"L2/3 IT","Ex"
"985",60.303209,990.2401879,"query.iter3_cl1","cl41_n102_Selplg_Macrophage",0.00854737633428779,"Macrophage","Glia"
"986",75.964392,999.1077528,"query.iter3_cl1","cl41_n102_Selplg_Macrophage",0.00914077919161217,"Macrophage","Glia"
"987",78.663475,1005.1200317,"query.iter3_cl2","cl197_e24_Cfap54_L23_IT",0.0791131707695726,"L2/3 IT","Ex"
"988",98.548027,1010.1974874,"query.iter2_cl3","cl89_i60_Clnk_Lamp5",0.170922948490721,"Lamp5","Inh"
"989",141.150976,1033.3102258,"query.iter3_cl5","cl162_e33_Gpr52_L6_IT",0.0783995604375288,"L6 IT","Ex"
"990",157.515924,1049.0839551,"query.iter3_cl2","cl197_e24_Cfap54_L23_IT",0.167496909335099,"L2/3 IT","Ex"
"991",163.36628,1043.909562,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.077683497116913,"L2/3 IT","Ex"
"992",170.294971,1057.9265696,"query.iter3_cl2","cl123_e45_Zbtb2_L23_IT",0.0711303684686027,"L2/3 IT","Ex"
"993",183.311655,1059.3099246,"query.iter3_cl0","cl13_n153_Ctla2a_Endo",0.161249121339078,"Endo","Endo"
"994",200.168594,1068.1120903,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.0783995604375288,"L2/3 IT","Ex"
"995",220.918922,1078.9334466,"query.iter3_cl2","cl1008_e40_NA_L5_IT",0.171763814491826,"L5 IT","Ex"
"996",228.142987,1083.5248012,"query.iter3_cl2","cl71_e68_Mir153_L23_IT",0.167496909335099,"L2/3 IT","Ex"
"997",243.014502,1094.1898901,"query.iter3_cl3","cl156_e35_Gpr139_L6_CT",0.5,"L6 PT","Ex"
"998",255.260947,1106.6968516,"query.iter3_cl0","cl98_n56_Cnn1_SMC",0.0726032581660567,"SMC","Endo"
"999",266.302398,1108.3273745,"query.iter3_cl0","cl1008_e40_NA_L5_IT",0.0718679808884302,"L5 IT","Ex"
"1000",280.736467,1116.2623376,"query.iter3_cl1","cl184_n28_Pf4_Macrophage",0.0260545472963501,"Macrophage","Glia"
"1001",307.891035,1136.5789018,"query.iter3_cl0","cl38_e104_Chn2_L5_NP",0.168362948239218,"L5 NP","Ex"
"1002",337.336508,1154.253756,"query.iter3_cl2","cl174_e30_Zfp433_L4",0.0791131707695726,"L4","Ex"
"1031",81.04862,993.5425703,"query.iter3_cl2","cl108_e49_NA_L4",0.170922948490721,"L4","Ex"
"1033",153.321835,1038.3209218,"query.iter3_cl2","cl71_e68_Mir153_L23_IT",0.0286478195433566,"L2/3 IT","Ex"
"1034",182.706107,1052.158782,"query.iter3_cl2","cl108_e49_NA_L4",0.170922948490721,"L4","Ex"
"1035",210.776161,1073.1421266,"query.iter3_cl2","cl174_e30_Zfp433_L4",0.164859648656339,"L4","Ex"
"1036",239.159157,1082.9529929,"query.iter3_cl2","cl1008_e40_NA_L5_IT",0.170922948490721,"L5 IT","Ex"
"1037",257.217517,1096.4809238,"query.iter2_cl1","cl185_i27_Slc4a7_Pvalb",0.310417054198246,"Pvalb","Inh"
"1038",286.847153,1115.3806605,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.167496909335099,"L2/3 IT","Ex"
"1039",295.496428,1120.5932232,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.166624396197806,"L2/3 IT","Ex"
"1040",383.251351,1166.8375322,"query.iter3_cl3","cl4_e253_Lgmn_L5_IT",0.312370814660586,"L5 IT","Ex"
"1058",54.612038,973.1496808,"query.iter3_cl2","cl6_e204_Exosc4_L23_IT",0.0755206855244186,"L2/3 IT","Ex"
"1059",65.403608,978.2921443,"query.iter3_cl5","cl152_e35_Elf2_L5_IT",0.073336182920191,"L5 IT","Ex"
"1060",69.515151,983.9380639,"query.iter3_cl2","cl108_e49_NA_L4",0.170922948490721,"L4","Ex"
"1061",80.27337,985.1645404,"query.iter3_cl4","cl1008_e40_NA_L5_IT",0.155621139268118,"L5 IT","Ex"
"1062",87.372294,989.0477925,"query.iter3_cl1","cl1011_n13_Enpp6_Oligo",0.00914077919161217,"Oligo","Glia"
"1063",105.034953,997.5955674,"query.iter3_cl2","cl1008_e40_NA_L5_IT",0.170922948490721,"L5 IT","Ex"
"1064",158.231337,1032.5856253,"query.iter3_cl0","cl156_e35_Gpr139_L6_CT",0.313640344467062,"L6 PT","Ex"
"1065",189.222949,1045.7511239,"query.iter3_cl2","cl174_e30_Zfp433_L4",0.0726032581660567,"L4","Ex"
"1066",260.377325,1089.5773552,"query.iter2_cl1","cl188_i26_Cgn_Pvalb",0.169222586298105,"Pvalb","Inh"
"1067",264.945796,1094.730378,"query.iter3_cl2","cl102_e53_Tmem74b_L23_IT",0.0755206855244186,"L2/3 IT","Ex"
"1068",301.125847,1115.7903161,"query.iter3_cl0","cl214_e22_Rttn_L6_CT",0.0286478195433566,"L6 PT","Ex"
"1069",314.628639,1123.184474,"query.iter3_cl7","cl126_e44_Traf5_L6_CT",0.00238533677697704,"L6 PT","Ex"
"1070",341.43505,1136.1021994,"query.iter3_cl2","cl102_e53_Tmem74b_L23_IT",0.161249121339078,"L2/3 IT","Ex"
"1071",412.764785,1179.122591,"query.iter2_cl3","cl88_i60_NA_Lamp5",0.309080222359872,"Lamp5","Inh"
"1073",431.758431,1191.6907841,"query.iter3_cl1","cl184_n28_Pf4_Macrophage",0.00894117135049995,"Macrophage","Glia"
"1105",46.573468,961.9533302,"query.iter2_cl4","cl54_i85_Thbs3_Vip",0.170075895909286,"Vip","Inh"
"1107",113.160359,1000.0203638,"query.iter3_cl1","cl77_n66_Rlbp1_Oligo",0.0718679808884302,"Oligo","Glia"
"1108",153.411168,1024.6976227,"query.iter3_cl4","cl196_e24_Zfp781_L4",0.165745334438354,"L4","Ex"
"1109",176.815177,1037.2180065,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.0299576785099778,"L2/3 IT","Ex"
"1110",203.354926,1051.6640941,"query.iter3_cl7","cl44_e96_Chrna6_L5_PT",0.00651835266242417,"L5 PT","Ex"
"1111",207.519795,1057.3116926,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.077683497116913,"L2/3 IT","Ex"
"1112",233.628715,1074.3808256,"query.iter3_cl7","cl106_e50_Dlc1_L6_CT",0.00816096258323067,"L6 PT","Ex"
"1113",270.51875,1085.7456808,"query.iter3_cl2","cl174_e30_Zfp433_L4",0.0769649899895016,"L4","Ex"
"1114",274.21613,1095.382866,"query.iter3_cl2","cl46_e95_Npc1l1_L5_IT",0.162162077789924,"L5 IT","Ex"
"1116",281.722918,1103.2150931,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.0762440491264995,"L2/3 IT","Ex"
"1117",333.173888,1127.7854345,"query.iter3_cl0","cl108_e49_NA_L4",0.0755206855244186,"L4","Ex"
"1118",392.698803,1160.8638922,"query.iter3_cl7","cl76_e66_Pou2f2_L6_IT",0.00874336270841992,"L6 IT","Ex"
"1142",75.406366,971.8795896,"query.iter3_cl2","cl197_e24_Cfap54_L23_IT",0.0762440491264995,"L2/3 IT","Ex"
"1143",103.055844,982.8507719,"query.iter3_cl7","cl197_e24_Cfap54_L23_IT",0.00894117135049995,"L2/3 IT","Ex"
"1144",130.348936,997.1593286,"query.iter3_cl7","cl17_e147_Gng12_L6_CT",0.00253155661621203,"L6 PT","Ex"
"1145",204.043122,1045.3417617,"query.iter3_cl2","cl181_e28_Nfkbid_L23_IT",0.0286478195433566,"L2/3 IT","Ex"
"1146",210.492286,1049.4540577,"query.iter3_cl0","cl44_e96_Chrna6_L5_PT",0.311726269365719,"L5 PT","Ex"
"1147",243.066582,1069.8384217,"query.iter3_cl2","cl197_e24_Cfap54_L23_IT",0.0791131707695726,"L2/3 IT","Ex"
"1148",252.129582,1073.9065103,"query.iter3_cl0","cl112_e48_Slc22a1_L6_IT",0.0299576785099778,"L6 IT","Ex"
"1149",280.629392,1086.8630611,"query.iter3_cl1","cl1011_n13_Enpp6_Oligo",0.00797058122350923,"Oligo","Glia"
"1150",292.391213,1093.8789015,"query.iter3_cl3","cl187_e26_Teddm2_L6_CT",0.170922948490721,"L6 PT","Ex"
"1151",286.474159,1092.6623454,"query.iter3_cl0","cl187_e26_Teddm2_L6_CT",0.170075895909286,"L6 PT","Ex"
"1152",330.493751,1115.3413774,"query.iter3_cl2","cl102_e53_Tmem74b_L23_IT",0.0755206855244186,"L2/3 IT","Ex"
"1153",368.885946,1139.7375799,"query.iter3_cl1","cl38_e104_Chn2_L5_NP",0.00651835266242417,"L5 NP","Ex"
"1176",73.989207,961.568133,"query.iter3_cl5","cl4_e253_Lgmn_L5_IT",0.164859648656339,"L5 IT","Ex"
"1178",167.78925,1015.6941722,"query.iter3_cl2","cl197_e24_Cfap54_L23_IT",0.0791131707695726,"L2/3 IT","Ex"
"1179",177.926553,1022.3934178,"query.iter3_cl2","cl197_e24_Cfap54_L23_IT",0.167496909335099,"L2/3 IT","Ex"
"1180",234.249123,1056.438014,"query.iter3_cl7","cl228_e21_Rev1_L6_CT",0.0023140595418392,"L6 PT","Ex"
"1181",253.659043,1064.8120113,"query.iter3_cl7","cl156_e35_Gpr139_L6_CT",0.0093421631609188,"L6 PT","Ex"
"1182",257.30267,1071.4507415,"query.iter3_cl2","cl196_e24_Zfp781_L4",0.0747949111423099,"L4","Ex"
"1183",269.580301,1071.7329264,"query.iter3_cl2","cl226_e21_TrnL1_L23_IT",0.170075895909286,"L2/3 IT","Ex"
"1184",295.684517,1086.520108,"query.iter3_cl0","cl17_e147_Gng12_L6_CT",0.169222586298105,"L6 PT","Ex"
"1186",363.69311,1132.4124643,"query.iter3_cl7","cl44_e96_Chrna6_L5_PT",0.0023140595418392,"L5 PT","Ex"
"1187",385.030094,1143.2012246,"query.iter3_cl1","cl219_n22_Pdzph1_Astro",0.00816096258323067,"Astro","Glia"
"1188",392.413827,1148.9112154,"query.iter3_cl5","cl152_e35_Elf2_L5_IT",0.15270674195469,"L5 IT","Ex"
"1189",409.440846,1154.8482692,"query.iter3_cl2","cl71_e68_Mir153_L23_IT",0.0762440491264995,"L2/3 IT","Ex"
"1214",58.514079,943.5834077,"query.iter3_cl0","cl106_e50_Dlc1_L6_CT",0.170075895909286,"L6 PT","Ex"
"1215",59.575695,952.9261131,"query.iter3_cl2","cl211_e22_Ascl5_L23_IT",0.0783995604375288,"L2/3 IT","Ex"
"1216",83.315828,966.2864824,"query.iter3_cl1","cl184_n28_Pf4_Macrophage",0.00238533677697704,"Macrophage","Glia"
"1217",115.957711,978.1658468,"query.iter3_cl4","cl247_e20_Pah_L5_IT",0.172598563404668,"L5 IT","Ex"
"1218",124.440419,988.5709921,"query.iter3_cl0","cl74_e68_Napsa_L6b",0.0769649899895016,"L6b","Ex"
"1219",152.609163,1002.1203324,"query.iter3_cl2","cl197_e24_Cfap54_L23_IT",0.157526308113051,"L2/3 IT","Ex"
"1220",162.477347,1007.6798508,"query.iter3_cl2","cl174_e30_Zfp433_L4",0.0755206855244186,"L4","Ex"
"1221",181.696308,1014.0340902,"query.iter3_cl5","cl228_e21_Rev1_L6_CT",0.0769649899895016,"L6 PT","Ex"
"1223",250.935468,1057.2985068,"query.iter3_cl7","cl187_e26_Teddm2_L6_CT",0.00835323528307596,"L6 PT","Ex"
"1224",280.862494,1071.3779508,"query.iter3_cl7","cl108_e49_NA_L4",0.00835323528307596,"L4","Ex"
"1225",283.692029,1078.031453,"query.iter3_cl0","cl214_e22_Rttn_L6_CT",0.0726032581660567,"L6 PT","Ex"
"1227",303.248251,1091.8853034,"query.iter3_cl2","cl125_e44_Agmat_L23_IT",0.157526308113051,"L2/3 IT","Ex"
