"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"692",13044.021498391,14414.1213931468,"query.iter3_cl1","cl102_e53_Tmem74b_L23_IT",0.934933159155966,"L2/3 IT","Ex"
"693",3610.32134679929,13802.0616205607,"query.iter3_cl0","cl1_e421_Cst3_L4",0.775411399194855,"L4","Ex"
"695",12562.8086019529,13512.6751899917,"query.iter3_cl0","cl145_e37_Zfat_L4",0.765641708776896,"L4","Ex"
"698",7825.56352641361,9535.54714492611,"query.iter2_cl2","cl1005_i24_Pcdhb20_Sst",0.7807109869595,"Sst","Inh"
"701",3334.93188846811,12869.9244420837,"query.iter2_cl1","cl49_i90_Gpr149_Pvalb",0.765641708776896,"Pvalb","Inh"
"705",11624.8960001633,18803.9002098032,"query.iter2_cl3","cl240_i20_Sall1_Vip",0.761126095049772,"Vip","Inh"
"706",9374.24366992403,9576.41110296405,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.986806161200152,"L5 PT","Ex"
"708",11072.0040266306,7134.90781172113,"query.iter3_cl6","cl156_e35_Gpr139_L6_CT",0.934933159155966,"L6 PT","Ex"
"716",1056.14313015814,9963.0547114801,"query.iter3_cl5","cl1008_e40_NA_L5_IT",0.939332374820759,"L5 IT","Ex"
"717",13495.5559731779,6423.86844827371,"query.iter4_cl2","cl61_e77_Mir221_L6_IT",0.5,"L6 IT","Ex"
"718",17177.3377008932,10534.5312700061,"query.iter3_cl5","cl78_e65_NA_L5_IT",0.837563951116237,"L5 IT","Ex"
"720",3348.83676767462,11923.7912727685,"query.iter3_cl3","cl181_e28_Nfkbid_L23_IT",0.5,"L2/3 IT","Ex"
"721",4899.91292074077,14768.3161232518,"query.iter2_cl1","cl22_i134_Esrrg_Pvalb",0.775411399194855,"Pvalb","Inh"
"723",15935.9027244901,12464.7172055899,"query.iter2_cl0","cl1007_i56_NA_Pvalb",0.5,"Pvalb","Inh"
"726",14872.1742554676,9832.71530648494,"query.iter2_cl2","cl248_i20_Lsmem1_Sst",0.837563951116237,"Sst","Inh"
"727",1216.87428177513,5007.77549754616,"query.iter4_cl2","cl150_e36_Car3_L6_IT",0.5,"L6 IT","Ex"
"729",13383.6857061969,9001.11437731612,"query.iter4_cl2","cl61_e77_Mir221_L6_IT",0.5,"L6 IT","Ex"
"732",9468.31735070615,16334.1575129141,"query.iter3_cl3","cl102_e53_Tmem74b_L23_IT",0.5,"L2/3 IT","Ex"
"741",15225.0352161665,16885.6348398941,"query.iter3_cl1","cl102_e53_Tmem74b_L23_IT",0.939332374820759,"L2/3 IT","Ex"
"743",10417.769001277,13770.262913328,"query.iter3_cl0","cl1_e421_Cst3_L4",0.837563951116237,"L4","Ex"
"751",11327.0541064299,16084.9595602263,"query.iter3_cl3","cl111_e48_Zar1l_L23_IT",0.5,"L2/3 IT","Ex"
"753",12998.0016034761,6395.82953790436,"query.iter3_cl6","cl156_e35_Gpr139_L6_CT",0.837563951116237,"L6 PT","Ex"
"754",13761.2154397679,15615.6305892522,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.934933159155966,"L2/3 IT","Ex"
"756",3654.74365408623,9524.27110940949,"query.iter3_cl4","cl20_e142_Rap2a_L5_PT",0.5,"L5 PT","Ex"
"757",14736.3559014637,15904.3403966994,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.939332374820759,"L2/3 IT","Ex"
"759",842.946511246473,12303.4513019652,"query.iter3_cl0","cl186_e26_Zfp882_L4",0.765641708776896,"L4","Ex"
"760",3744.28406634044,11548.728654795,"query.iter3_cl0","cl1_e421_Cst3_L4",0.837563951116237,"L4","Ex"
"767",9908.51819893113,1005.0179270091,"query.iter2_cl2","cl1005_i24_Pcdhb20_Sst",0.926350430688662,"Sst","Inh"
"773",5669.20989132727,8728.51998390082,"query.iter3_cl4","cl189_e26_C1ql2_L5_PT",0.765641708776896,"L5 PT","Ex"
"776",9576.29594082946,16863.0019031231,"query.iter3_cl1","cl181_e28_Nfkbid_L23_IT",0.926350430688662,"L2/3 IT","Ex"
"783",15226.5843804818,14924.1885073552,"query.iter3_cl3","cl111_e48_Zar1l_L23_IT",0.5,"L2/3 IT","Ex"
"785",12181.8540953575,7791.29181428686,"query.iter4_cl2","cl46_e95_Npc1l1_L5_IT",0.5,"L5 IT","Ex"
"786",13764.0316992432,17698.0203644407,"query.iter2_cl1","cl188_i26_Cgn_Pvalb",0.926350430688662,"Pvalb","Inh"
"788",11123.8805730485,11311.3396354776,"query.iter3_cl5","cl78_e65_NA_L5_IT",0.930604130788195,"L5 IT","Ex"
"789",16188.1539490201,15255.2841277671,"query.iter3_cl3","cl181_e28_Nfkbid_L23_IT",0.5,"L2/3 IT","Ex"
"796",3168.80432550161,8351.85120373868,"query.iter3_cl4","cl20_e142_Rap2a_L5_PT",0.770396341622423,"L5 PT","Ex"
"802",12762.4000159889,12971.2372503566,"query.iter3_cl0","cl1_e421_Cst3_L4",0.792276351763248,"L4","Ex"
"803",12731.7007996828,16872.5708540807,"query.iter3_cl1","cl181_e28_Nfkbid_L23_IT",0.934933159155966,"L2/3 IT","Ex"
"807",13450.2559459962,11969.6717360219,"query.iter3_cl5","cl78_e65_NA_L5_IT",0.80535786345117,"L5 IT","Ex"
"810",13504.279300963,6902.52828272651,"query.iter3_cl6","cl156_e35_Gpr139_L6_CT",0.934933159155966,"L6 PT","Ex"
"811",8109.45652780723,14675.9897860708,"query.iter3_cl3","cl1_e421_Cst3_L4",0.5,"L4","Ex"
"813",13343.8380262619,13140.3685243216,"query.iter3_cl0","cl94_e57_Cyp39a1_L4",0.952867846579395,"L4","Ex"
"824",6997.91596629921,13854.9183897261,"query.iter2_cl2","cl248_i20_Lsmem1_Sst",0.770396341622423,"Sst","Inh"
"825",6571.7278083864,14359.689805093,"query.iter2_cl3","cl36_i104_Rspo4_Vip",0.934933159155966,"Vip","Inh"
"827",12920.7336618309,9196.62783145071,"query.iter3_cl4","cl179_e29_Cldn23_L5_PT",0.5,"L5 PT","Ex"
"829",13866.4777784437,16941.2057964354,"query.iter3_cl1","cl102_e53_Tmem74b_L23_IT",0.948310684664432,"L2/3 IT","Ex"
"830",3758.01812408137,9430.46828620589,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.775411399194855,"L5 PT","Ex"
"831",16849.3741659678,14278.8542051631,"query.iter3_cl1","cl102_e53_Tmem74b_L23_IT",0.948310684664432,"L2/3 IT","Ex"
"832",14931.7541414305,13557.4381838434,"query.iter3_cl3","cl111_e48_Zar1l_L23_IT",0.5,"L2/3 IT","Ex"
"837",10705.437767193,12351.8009889141,"query.iter2_cl3","cl36_i104_Rspo4_Vip",0.939332374820759,"Vip","Inh"
"838",8935.48573620622,8000.18260955161,"query.iter3_cl6","cl156_e35_Gpr139_L6_CT",0.7807109869595,"L6 PT","Ex"
"840",16987.1166562364,13331.2385414645,"query.iter3_cl0","cl144_e37_Zranb3_L4",0.5,"L4","Ex"
"843",13062.5451591374,16271.1373026918,"query.iter3_cl1","cl181_e28_Nfkbid_L23_IT",0.7807109869595,"L2/3 IT","Ex"
"844",15171.9372464705,8628.49771072197,"query.iter3_cl4","cl44_e96_Chrna6_L5_PT",0.775411399194855,"L5 PT","Ex"
"851",15484.0946877242,17617.7640296244,"query.iter3_cl1","cl181_e28_Nfkbid_L23_IT",0.761126095049772,"L2/3 IT","Ex"
"852",11632.5444101741,17694.0403428195,"query.iter3_cl1","cl181_e28_Nfkbid_L23_IT",0.934933159155966,"L2/3 IT","Ex"
"854",3056.98106464106,11918.9687549923,"query.iter3_cl3","cl102_e53_Tmem74b_L23_IT",0.5,"L2/3 IT","Ex"
"857",1602.68392096569,13326.1768653232,"query.iter3_cl0","cl1_e421_Cst3_L4",0.798608152876762,"L4","Ex"
"858",6259.11082060039,3559.86671410341,"query.iter4_cl2","cl101_e53_Zmiz1os1_L6_IT",0.5,"L6 IT","Ex"
"863",13482.5180001433,3938.87102876026,"query.iter3_cl6","cl228_e21_Rev1_L6_CT",0.837563951116237,"L6 PT","Ex"
"867",12639.6417019273,8627.6320055295,"query.iter2_cl3","cl5_i231_Nov_Vip",0.756830429353618,"Vip","Inh"
"868",1139.47706817033,10923.3225100078,"query.iter3_cl0","cl108_e49_NA_L4",0.939332374820759,"L4","Ex"
"869",8628.8445175965,7055.61601494711,"query.iter2_cl1","cl135_i42_Ostn_Pvalb",0.80535786345117,"Pvalb","Inh"
"871",5716.57310778922,9136.36663920117,"query.iter3_cl4","cl189_e26_C1ql2_L5_PT",0.5,"L5 PT","Ex"
"874",7332.32135608921,5964.69245517669,"query.iter4_cl2","cl46_e95_Npc1l1_L5_IT",0.5,"L5 IT","Ex"
"876",4422.01931523963,11561.5954355329,"query.iter2_cl0","cl188_i26_Cgn_Pvalb",0.5,"Pvalb","Inh"
"879",14615.9154951892,8679.15340378933,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.775411399194855,"L5 PT","Ex"
"880",13184.5278338322,15872.9803960019,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.934933159155966,"L2/3 IT","Ex"
"881",11082.9733682485,12855.9397788841,"query.iter3_cl5","cl1008_e40_NA_L5_IT",0.957450033742165,"L5 IT","Ex"
"882",5441.13173190044,9803.32241853094,"query.iter3_cl3","cl1_e421_Cst3_L4",0.5,"L4","Ex"
"884",3012.97572712274,9385.13927915491,"query.iter3_cl4","cl189_e26_C1ql2_L5_PT",0.5,"L5 PT","Ex"
"886",4614.42647515713,16585.8094232336,"query.iter3_cl1","cl102_e53_Tmem74b_L23_IT",0.948310684664432,"L2/3 IT","Ex"
"887",2874.59090541672,6239.8272334746,"query.iter2_cl2","cl1004_i65_NA_Sst",0.770396341622423,"Sst","Inh"
"889",16880.5283924991,15000.4858551121,"query.iter2_cl1","cl22_i134_Esrrg_Pvalb",0.934933159155966,"Pvalb","Inh"
"894",14876.0597349153,11248.4971304983,"query.iter3_cl5","cl4_e253_Lgmn_L5_IT",0.989931624224827,"L5 IT","Ex"
"897",14445.6692837137,17522.2487647996,"query.iter3_cl1","cl71_e68_Mir153_L23_IT",0.80535786345117,"L2/3 IT","Ex"
"902",16528.4943364187,17414.0817427408,"query.iter3_cl1","cl102_e53_Tmem74b_L23_IT",0.792276351763248,"L2/3 IT","Ex"
"904",2428.78067939006,8263.37377439516,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.5,"L5 PT","Ex"
"906",10821.095701085,7012.29451317775,"query.iter2_cl1","cl1007_i56_NA_Pvalb",0.770396341622423,"Pvalb","Inh"
"907",10846.8065826498,9767.19123293737,"query.iter2_cl3","cl5_i231_Nov_Vip",0.7807109869595,"Vip","Inh"
"910",13658.823392608,12949.5501708875,"query.iter3_cl0","cl145_e37_Zfat_L4",0.761126095049772,"L4","Ex"
"912",9188.52618336416,12663.9415514313,"query.iter3_cl0","cl94_e57_Cyp39a1_L4",0.775411399194855,"L4","Ex"
"914",2900.80929724206,13204.9132331148,"query.iter2_cl1","cl135_i42_Ostn_Pvalb",0.939332374820759,"Pvalb","Inh"
"915",8725.859045869,11137.244180232,"query.iter3_cl5","cl163_e33_Nxf7_L4",0.983405469893637,"L4","Ex"
"917",12566.1998370895,18048.3729433085,"query.iter3_cl1","cl181_e28_Nfkbid_L23_IT",0.770396341622423,"L2/3 IT","Ex"
"919",8781.67149709943,14784.0360876957,"query.iter3_cl0","cl108_e49_NA_L4",0.939332374820759,"L4","Ex"
"920",5128.25598220922,9653.65082810212,"query.iter2_cl2","cl1005_i24_Pcdhb20_Sst",0.988407198252632,"Sst","Inh"
"922",10197.7058865641,13293.973589803,"query.iter3_cl5","cl148_e36_Mmel1_L4",0.989931624224827,"L4","Ex"
"923",6689.09272057661,7375.52176330592,"query.iter3_cl6","cl17_e147_Gng12_L6_CT",0.5,"L6 PT","Ex"
"926",17760.5159752943,11495.222140124,"query.iter2_cl1","cl185_i27_Slc4a7_Pvalb",0.930604130788195,"Pvalb","Inh"
"927",12390.1083028952,16523.7306173545,"query.iter3_cl1","cl197_e24_Cfap54_L23_IT",0.989931624224827,"L2/3 IT","Ex"
"933",2171.68212058472,7104.55440035554,"query.iter2_cl0","cl1007_i56_NA_Pvalb",0.5,"Pvalb","Inh"
"936",4652.11192264577,10492.5335773405,"query.iter2_cl2","cl1005_i24_Pcdhb20_Sst",0.761126095049772,"Sst","Inh"
"938",2263.48985095967,16230.8759558892,"query.iter2_cl0","cl119_i46_Ccdc38_Pvalb",0.5,"Pvalb","Inh"
"939",753.833410334096,13916.3848609147,"query.iter3_cl1","cl102_e53_Tmem74b_L23_IT",0.948310684664432,"L2/3 IT","Ex"
"941",6732.96727398342,5566.43690523051,"query.iter3_cl6","cl228_e21_Rev1_L6_CT",0.837563951116237,"L6 PT","Ex"
"942",12632.9411431628,7656.88350378792,"query.iter4_cl2","cl2_e381_Rgs2_L6_IT",0.5,"L6 IT","Ex"
"950",2533.1066386082,3027.69463056939,"query.iter2_cl3","cl5_i231_Nov_Vip",0.7807109869595,"Vip","Inh"
"951",1810.77369235264,13564.9946393733,"query.iter3_cl0","cl146_e37_Rspo1_L4",0.765641708776896,"L4","Ex"
"954",9026.11648557086,5735.67733494482,"query.iter3_cl6","cl156_e35_Gpr139_L6_CT",0.837563951116237,"L6 PT","Ex"
"956",13005.0124366257,13147.4287083065,"query.iter3_cl0","cl1_e421_Cst3_L4",0.983405469893637,"L4","Ex"
"957",8263.82890244417,15088.126358831,"query.iter3_cl0","cl1_e421_Cst3_L4",0.792276351763248,"L4","Ex"
"960",1230.35712853934,13966.9692286111,"query.iter3_cl0","cl1_e421_Cst3_L4",0.775411399194855,"L4","Ex"
"963",13969.5944550167,12972.3125626619,"query.iter3_cl0","cl1_e421_Cst3_L4",0.775411399194855,"L4","Ex"
"964",16538.4824231411,12345.8256673355,"query.iter3_cl0","cl1_e421_Cst3_L4",0.934933159155966,"L4","Ex"
"968",387.774183389141,7840.72079332541,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.986806161200152,"L5 PT","Ex"
"976",16284.644585866,13198.6290850731,"query.iter3_cl0","cl196_e24_Zfp781_L4",0.5,"L4","Ex"
"979",13626.3715404772,17120.1067521439,"query.iter3_cl1","cl197_e24_Cfap54_L23_IT",0.989931624224827,"L2/3 IT","Ex"
"987",12536.0837884543,6806.64109682666,"query.iter3_cl6","cl156_e35_Gpr139_L6_CT",0.922175654415973,"L6 PT","Ex"
"990",8297.17292948644,9753.4988871558,"query.iter3_cl5","cl1001_e62_Cryba2_L5_IT",0.7807109869595,"L5 IT","Ex"
"993",12529.3463219141,10003.4455625228,"query.iter3_cl5","cl148_e36_Mmel1_L4",0.989931624224827,"L4","Ex"
"994",2884.85108088714,11864.7556438383,"query.iter3_cl0","cl108_e49_NA_L4",0.761126095049772,"L4","Ex"
"995",8303.91598358833,8685.82669657648,"query.iter2_cl2","cl1005_i24_Pcdhb20_Sst",0.775411399194855,"Sst","Inh"
"996",14700.0079298188,13509.4729365806,"query.iter3_cl0","cl145_e37_Zfat_L4",0.775411399194855,"L4","Ex"
"998",12934.7718092316,15760.0698006506,"query.iter3_cl3","cl181_e28_Nfkbid_L23_IT",0.5,"L2/3 IT","Ex"
"999",14944.09236168,7507.26287721945,"query.iter2_cl1","cl135_i42_Ostn_Pvalb",0.939332374820759,"Pvalb","Inh"
"1003",10585.3292908746,16710.1557286896,"query.iter3_cl1","cl197_e24_Cfap54_L23_IT",0.7807109869595,"L2/3 IT","Ex"
"1004",15262.9572231871,10506.2997325216,"query.iter3_cl6","cl156_e35_Gpr139_L6_CT",0.934933159155966,"L6 PT","Ex"
"1005",5153.8748002234,5730.82654994449,"query.iter3_cl6","cl156_e35_Gpr139_L6_CT",0.926350430688662,"L6 PT","Ex"
"1008",15000.8517880446,12700.0982779352,"query.iter3_cl0","cl94_e57_Cyp39a1_L4",0.952867846579395,"L4","Ex"
"1010",10285.7393046228,7200.55205727976,"query.iter4_cl2","cl61_e77_Mir221_L6_IT",0.5,"L6 IT","Ex"
"1017",14207.1406128585,15706.4354390408,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.837563951116237,"L2/3 IT","Ex"
"1021",15133.7521352938,6793.6262597628,"query.iter3_cl6","cl156_e35_Gpr139_L6_CT",0.7807109869595,"L6 PT","Ex"
"1022",8562.39331064077,10003.6551785477,"query.iter3_cl4","cl44_e96_Chrna6_L5_PT",0.775411399194855,"L5 PT","Ex"
"1024",17888.9714155815,19037.0000687728,"query.iter2_cl3","cl137_i41_NA_Lamp5",0.5,"Lamp5","Inh"
"1025",16782.693472642,14812.8758963951,"query.iter2_cl0","cl1007_i56_NA_Pvalb",0.5,"Pvalb","Inh"
"1027",11415.3025110561,14299.371088471,"query.iter3_cl3","cl102_e53_Tmem74b_L23_IT",0.5,"L2/3 IT","Ex"
"1031",2424.4551534534,9673.94276469371,"query.iter2_cl2","cl1005_i24_Pcdhb20_Sst",0.988407198252632,"Sst","Inh"
"1033",17407.7192045811,11186.9826211161,"query.iter2_cl1","cl49_i90_Gpr149_Pvalb",0.939332374820759,"Pvalb","Inh"
"1034",12855.9018707853,9738.39512472731,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.765641708776896,"L5 PT","Ex"
"1035",14843.8698124409,8996.48064115101,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.986806161200152,"L5 PT","Ex"
"1038",17229.3063104888,8654.79934008627,"query.iter2_cl2","cl97_i57_Pdyn_Sst",0.765641708776896,"Sst","Inh"
"1040",7551.89445369381,15358.2293381154,"query.iter3_cl3","cl102_e53_Tmem74b_L23_IT",0.5,"L2/3 IT","Ex"
"1041",12601.1271019519,9407.4410325569,"query.iter2_cl1","cl22_i134_Esrrg_Pvalb",0.934933159155966,"Pvalb","Inh"
"1045",6813.78441698411,8358.13826805091,"query.iter2_cl1","cl188_i26_Cgn_Pvalb",0.80535786345117,"Pvalb","Inh"
"1049",694.726592925485,12729.2344187502,"query.iter3_cl0","cl145_e37_Zfat_L4",0.770396341622423,"L4","Ex"
"1053",8719.20250334309,12743.6840008813,"query.iter3_cl5","cl146_e37_Rspo1_L4",0.939332374820759,"L4","Ex"
"1056",11050.6412267799,12000.8838332759,"query.iter3_cl2","cl70_e70_Abca12_L5_NP",0.5,"L5 NP","Ex"
"1058",12283.0981343199,16839.7953596052,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.939332374820759,"L2/3 IT","Ex"
"1059",14348.6340159505,10837.7607430837,"query.iter2_cl2","cl120_i46_Cers6_Sst",0.792276351763248,"Sst","Inh"
"1060",7106.03643386939,9421.05892286673,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.7807109869595,"L5 PT","Ex"
"1061",8624.14798870959,15885.4211173685,"query.iter3_cl1","cl197_e24_Cfap54_L23_IT",0.989931624224827,"L2/3 IT","Ex"
"1066",4947.00889514773,16716.3108017291,"query.iter3_cl3","cl181_e28_Nfkbid_L23_IT",0.5,"L2/3 IT","Ex"
"1072",2164.1422792691,11577.5998674171,"query.iter3_cl0","cl108_e49_NA_L4",0.761126095049772,"L4","Ex"
"1074",12519.3463173259,12795.180353057,"query.iter3_cl0","cl108_e49_NA_L4",0.770396341622423,"L4","Ex"
"1077",13525.5738109503,7483.61088676474,"query.iter2_cl1","cl185_i27_Slc4a7_Pvalb",0.926350430688662,"Pvalb","Inh"
"1079",12419.6417008196,15736.3613694182,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.934933159155966,"L2/3 IT","Ex"
"1080",17611.5266842055,13565.1060925035,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.934933159155966,"L2/3 IT","Ex"
"1083",9104.40306372774,6567.76950415414,"query.iter4_cl2","cl61_e77_Mir221_L6_IT",0.5,"L6 IT","Ex"
"1084",10322.4105231756,15462.8095361478,"query.iter3_cl1","cl163_e33_Nxf7_L4",0.837563951116237,"L4","Ex"
"1086",3349.12767988946,12640.7557955204,"query.iter2_cl2","cl1005_i24_Pcdhb20_Sst",0.922175654415973,"Sst","Inh"
"1087",1770.12281720379,12743.406846628,"query.iter2_cl2","cl1005_i24_Pcdhb20_Sst",0.988407198252632,"Sst","Inh"
"1089",11497.4696544229,15190.5760641093,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.7807109869595,"L2/3 IT","Ex"
"1092",4473.01178333316,13441.4646898972,"query.iter3_cl0","cl174_e30_Zfp433_L4",0.7807109869595,"L4","Ex"
"1097",17082.7889222706,13888.7634343383,"query.iter3_cl1","cl102_e53_Tmem74b_L23_IT",0.943794707672318,"L2/3 IT","Ex"
"1099",10520.5674707322,9272.61753979313,"query.iter2_cl2","cl1005_i24_Pcdhb20_Sst",0.988407198252632,"Sst","Inh"
"1102",15224.8953883775,14406.1735248285,"query.iter3_cl0","cl94_e57_Cyp39a1_L4",0.985136408346973,"L4","Ex"
"1105",16343.219202918,8682.10164963727,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.986806161200152,"L5 PT","Ex"
"1106",547.472189903281,13258.9487753445,"query.iter3_cl0","cl174_e30_Zfp433_L4",0.922175654415973,"L4","Ex"
"1108",13218.1085090262,17621.3305063261,"query.iter3_cl1","cl181_e28_Nfkbid_L23_IT",0.926350430688662,"L2/3 IT","Ex"
"1110",9217.70441592228,17093.2996034657,"query.iter3_cl3","cl181_e28_Nfkbid_L23_IT",0.5,"L2/3 IT","Ex"
"1112",7276.1258398631,3772.97295555791,"query.iter4_cl2","cl209_e22_Nphs1_L6_IT",0.5,"L6 IT","Ex"
"1113",16888.6081466546,16757.6026316549,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.798608152876762,"L2/3 IT","Ex"
"1115",12892.2003084818,15156.6797336125,"query.iter3_cl1","cl181_e28_Nfkbid_L23_IT",0.926350430688662,"L2/3 IT","Ex"
"1117",12192.5395385216,15015.7520528296,"query.iter3_cl1","cl181_e28_Nfkbid_L23_IT",0.80535786345117,"L2/3 IT","Ex"
"1118",9348.68272170343,4885.19232759175,"query.iter2_cl0","cl1007_i56_NA_Pvalb",0.5,"Pvalb","Inh"
"1121",12987.5796095275,9708.82169445389,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.770396341622423,"L5 PT","Ex"
"1122",3280.59698858706,8381.61956025372,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.985136408346973,"L5 PT","Ex"
"1124",10412.6551651397,10581.9962975452,"query.iter3_cl4","cl20_e142_Rap2a_L5_PT",0.765641708776896,"L5 PT","Ex"
"1127",10092.1029695809,11815.9192840025,"query.iter3_cl2","cl70_e70_Abca12_L5_NP",0.5,"L5 NP","Ex"
"1128",17418.1378257898,14915.6696152291,"query.iter3_cl3","cl181_e28_Nfkbid_L23_IT",0.5,"L2/3 IT","Ex"
"1129",15333.1118673755,9875.43853203407,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.985136408346973,"L5 PT","Ex"
"1130",11255.4141830272,12253.3083565052,"query.iter3_cl2","cl70_e70_Abca12_L5_NP",0.5,"L5 NP","Ex"
"1131",8816.24434132619,6740.64021890234,"query.iter3_cl6","cl156_e35_Gpr139_L6_CT",0.934933159155966,"L6 PT","Ex"
"1138",17026.868528881,9069.54046501096,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.775411399194855,"L5 PT","Ex"
"1143",11861.1036529825,15506.9575086018,"query.iter2_cl3","cl63_i73_Tac2_Vip",0.761126095049772,"Vip","Inh"
"1144",10968.5744010238,9497.94378711035,"query.iter2_cl1","cl49_i90_Gpr149_Pvalb",0.792276351763248,"Pvalb","Inh"
"1145",15500.7661068633,11119.2073056936,"query.iter3_cl5","cl78_e65_NA_L5_IT",0.926350430688662,"L5 IT","Ex"
"1146",700.452132048453,5123.56145024596,"query.iter4_cl2","cl2_e381_Rgs2_L6_IT",0.5,"L6 IT","Ex"
"1147",11121.5127988212,8704.28203542508,"query.iter2_cl2","cl11_i160_Pitpnc1_Sst",0.918082162374123,"Sst","Inh"
"1149",11047.7404240753,16802.1896889043,"query.iter3_cl1","cl163_e33_Nxf7_L4",0.837563951116237,"L4","Ex"
"1150",2745.81726210533,8613.78718194285,"query.iter3_cl4","cl20_e142_Rap2a_L5_PT",0.5,"L5 PT","Ex"
"1155",5472.36490975331,17213.1011486383,"query.iter3_cl3","cl181_e28_Nfkbid_L23_IT",0.5,"L2/3 IT","Ex"
"1159",17256.0326594538,13257.2242258971,"query.iter3_cl0","cl108_e49_NA_L4",0.939332374820759,"L4","Ex"
"1164",16886.6752572509,9287.2768115976,"query.iter3_cl4","cl44_e96_Chrna6_L5_PT",0.5,"L5 PT","Ex"
"1168",3811.78696883032,9656.6981074041,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.7807109869595,"L5 PT","Ex"
"1172",8494.640673498,13514.5430013493,"query.iter3_cl0","cl94_e57_Cyp39a1_L4",0.765641708776896,"L4","Ex"
"1173",12322.7367641703,13411.2170451736,"query.iter3_cl0","cl1_e421_Cst3_L4",0.775411399194855,"L4","Ex"
"1178",13731.2687693876,18635.8212480095,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.775411399194855,"L2/3 IT","Ex"
"1180",9543.03318170249,5765.60728692045,"query.iter3_cl6","cl156_e35_Gpr139_L6_CT",0.934933159155966,"L6 PT","Ex"
"1185",16281.7444769336,16930.3131833434,"query.iter3_cl1","cl211_e22_Ascl5_L23_IT",0.798608152876762,"L2/3 IT","Ex"
"1186",12398.0663855108,14794.6497424645,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.934933159155966,"L2/3 IT","Ex"
"1194",1077.877148921,7987.76274130254,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.775411399194855,"L5 PT","Ex"
"1197",8578.9841900627,11967.736941174,"query.iter3_cl5","cl163_e33_Nxf7_L4",0.983405469893637,"L4","Ex"
"1203",9218.58472494911,11717.5135755176,"query.iter3_cl5","cl78_e65_NA_L5_IT",0.80535786345117,"L5 IT","Ex"
"1209",10994.4910335076,17478.8634243841,"query.iter3_cl1","cl197_e24_Cfap54_L23_IT",0.986806161200152,"L2/3 IT","Ex"
"1212",15374.5960755597,8928.68366597342,"query.iter3_cl2","cl70_e70_Abca12_L5_NP",0.5,"L5 NP","Ex"
"1214",15493.1668237678,15520.7515198955,"query.iter3_cl1","cl181_e28_Nfkbid_L23_IT",0.80535786345117,"L2/3 IT","Ex"
"1215",10199.2708092713,9773.68894678885,"query.iter3_cl4","cl20_e142_Rap2a_L5_PT",0.765641708776896,"L5 PT","Ex"
"1216",792.844462706562,11149.5245618246,"query.iter3_cl0","cl174_e30_Zfp433_L4",0.922175654415973,"L4","Ex"
"1219",14299.5082463713,7317.78609681621,"query.iter3_cl6","cl17_e147_Gng12_L6_CT",0.80535786345117,"L6 PT","Ex"
"1221",13075.1991923418,9269.84142879226,"query.iter3_cl4","cl44_e96_Chrna6_L5_PT",0.775411399194855,"L5 PT","Ex"
"1229",822.535889578385,18020.1261506435,"query.iter3_cl3","cl111_e48_Zar1l_L23_IT",0.5,"L2/3 IT","Ex"
"1230",15696.3716740304,10807.8152530177,"query.iter3_cl5","cl174_e30_Zfp433_L4",0.798608152876762,"L4","Ex"
"1235",4934.99806607056,17355.2704619091,"query.iter3_cl1","cl181_e28_Nfkbid_L23_IT",0.770396341622423,"L2/3 IT","Ex"
"1237",10710.3591612286,20389.4637999071,"query.iter2_cl3","cl36_i104_Rspo4_Vip",0.939332374820759,"Vip","Inh"
"1242",14516.4111698736,9929.55566809312,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.939332374820759,"L5 PT","Ex"
"1253",8793.43443872935,10432.0698980956,"query.iter3_cl4","cl69_e70_Depdc7_L5_PT",0.962036518508721,"L5 PT","Ex"
