"cell","x","y","query.cluster","match.cell2cluster","rmax.cell2cluster","subclass","broad_class"
"1741",23381.3281234861,12799.2092204344,"query.iter3_cl8","cl101_e53_Zmiz1os1_L6_IT",0.761126095049772,"L6 IT","Ex"
"1742",9155.610601,9210.13068673012,"query.iter3_cl12","cl145_e37_Zfat_L4",0.926350430688662,"L4","Ex"
"1743",22855.5936298808,12346.4396533267,"query.iter3_cl10","cl1008_e40_NA_L5_IT",0.7807109869595,"L5 IT","Ex"
"1745",14492.4537951701,10557.2605911151,"query.iter3_cl10","cl4_e253_Lgmn_L5_IT",0.926350430688662,"L5 IT","Ex"
"1746",11019.0374806553,16057.9468619555,"query.iter3_cl0","cl27_e121_Gadd45a_L6_CT",0.7807109869595,"L6 PT","Ex"
"1747",7395.92207929336,18073.3556011958,"query.iter3_cl0","cl106_e50_Dlc1_L6_CT",0.770396341622423,"L6 PT","Ex"
"1748",17971.0126707839,5541.85760933614,"query.iter3_cl1","cl102_e53_Tmem74b_L23_IT",0.922175654415973,"L2/3 IT","Ex"
"1752",10594.5074952617,5038.49363432402,"query.iter3_cl1","cl111_e48_Zar1l_L23_IT",0.930604130788195,"L2/3 IT","Ex"
"1753",17694.7304292771,12599.663466064,"query.iter3_cl11","cl27_e121_Gadd45a_L6_CT",0.983405469893637,"L6 PT","Ex"
"1754",15909.9334187007,6365.50063578134,"query.iter3_cl12","cl186_e26_Zfp882_L4",0.930604130788195,"L4","Ex"
"1755",14726.8258684213,9888.60642598404,"query.iter3_cl5","cl69_e70_Depdc7_L5_PT",0.985136408346973,"L5 PT","Ex"
"1756",9515.17495156439,16489.103968186,"query.iter2_cl5","cl241_i20_Fv1_Pvalb",0.999437771608696,"Pvalb","Inh"
"1757",4471.6859574145,11010.1642208267,"query.iter3_cl2","cl111_e48_Zar1l_L23_IT",0.775411399194855,"L2/3 IT","Ex"
"1758",17368.4950421855,11179.326447225,"query.iter2_cl5","cl119_i46_Ccdc38_Pvalb",0.952867846579395,"Pvalb","Inh"
"1760",18481.7354887636,8112.01272060809,"query.iter3_cl5","cl69_e70_Depdc7_L5_PT",0.761126095049772,"L5 PT","Ex"
"1761",19048.4948339197,13807.2560077681,"query.iter3_cl11","cl228_e21_Rev1_L6_CT",0.939332374820759,"L6 PT","Ex"
"1762",9672.61312434419,16673.8806234666,"query.iter2_cl2","cl5_i231_Nov_Vip",0.985136408346973,"Vip","Inh"
"1763",2099.63478778634,12555.3605259194,"query.iter3_cl1","cl102_e53_Tmem74b_L23_IT",0.918082162374123,"L2/3 IT","Ex"
"1764",10392.9626438316,12207.4230213365,"query.iter3_cl5","cl69_e70_Depdc7_L5_PT",0.983405469893637,"L5 PT","Ex"
"1765",18524.8912996321,3399.92452725,"query.iter3_cl2","cl210_e22_Spaca6_L23_IT",0.930604130788195,"L2/3 IT","Ex"
"1768",7473.15118668461,8338.5357497,"query.iter2_cl7","cl1007_i56_NA_Pvalb",0.775411399194855,"Pvalb","Inh"
"1769",19005.0733099741,15341.8423278369,"query.iter2_cl0","cl206_i23_Dmrt2_Sst",0.770396341622423,"Sst","Inh"
"1770",8859.57338280808,15222.3570093174,"query.iter3_cl6","cl48_e91_Csgalnact1_L6_IT",0.934933159155966,"L6 IT","Ex"
"1772",10273.5373364752,10829.1634807326,"query.iter2_cl1","cl22_i134_Esrrg_Pvalb",0.981620453025519,"Pvalb","Inh"
"1773",16397.9488023931,2583.21394094534,"query.iter2_cl6","cl238_i20_Cldn1_Lamp5",0.792276351763248,"Lamp5","Inh"
"1774",18024.0358077323,10586.4840132292,"query.iter3_cl8","cl101_e53_Zmiz1os1_L6_IT",0.761126095049772,"L6 IT","Ex"
"1775",7136.91669622165,10747.6633154656,"query.iter2_cl0","cl232_i21_Spc25_Sst",0.926350430688662,"Sst","Inh"
"1776",15603.0390542591,8906.77482899545,"query.iter3_cl14","cl44_e96_Chrna6_L5_PT",0.926350430688662,"L5 PT","Ex"
"1777",7885.13777805337,18964.1330204459,"query.iter3_cl11","cl126_e44_Traf5_L6_CT",0.765641708776896,"L6 PT","Ex"
"1779",7108.10257139272,10574.1628034801,"query.iter3_cl12","cl94_e57_Cyp39a1_L4",0.988407198252632,"L4","Ex"
"1781",11252.681347866,5055.87172436163,"query.iter3_cl1","cl210_e22_Spaca6_L23_IT",0.926350430688662,"L2/3 IT","Ex"
"1782",19503.5043874884,12122.4980243481,"query.iter3_cl11","cl17_e147_Gng12_L6_CT",0.7807109869595,"L6 PT","Ex"
"1783",18438.4231941591,10333.6023024644,"query.iter3_cl6","cl8_e168_Adam8_L6_IT",0.775411399194855,"L6 IT","Ex"
"1785",10025.8663573068,6854.4879635466,"query.iter3_cl2","cl197_e24_Cfap54_L23_IT",0.918082162374123,"L2/3 IT","Ex"
"1786",2017.25568956928,13205.6228082222,"query.iter3_cl1","cl181_e28_Nfkbid_L23_IT",0.765641708776896,"L2/3 IT","Ex"
"1787",18597.2090285802,14391.9661467261,"query.iter3_cl5","cl20_e142_Rap2a_L5_PT",0.993963101378439,"L5 PT","Ex"
"1788",15783.818738681,13046.1733058357,"query.iter3_cl0","cl228_e21_Rev1_L6_CT",0.756830429353618,"L6 PT","Ex"
